Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:18:53:27.187	 38.36274122	 25.66768012
2009:270:18:53:59.987	 38.38185385	 25.68508571
2009:270:18:54:32.787	 38.40092506	 25.70246860
2009:270:18:55:05.587	 38.41995530	 25.71982877
2009:270:18:55:38.387	 38.43894502	 25.73716621
2009:270:18:56:11.187	 38.45789463	 25.75448091
2009:270:18:56:43.987	 38.47680457	 25.77177287
2009:270:18:57:16.787	 38.49567524	 25.78904208
2009:270:18:57:49.587	 38.51450703	 25.80628854
2009:270:18:58:22.387	 38.53330034	 25.82351225
2009:270:18:58:55.187	 38.55205554	 25.84071320
2009:270:18:59:27.987	 38.57077300	 25.85789139
2009:270:19:00:00.787	 38.58945309	 25.87504682
2009:270:19:00:33.587	 38.60809616	 25.89217949
2009:270:19:01:06.387	 38.62670255	 25.90928940
2009:270:19:01:39.187	 38.64527259	 25.92637655
2009:270:19:02:11.987	 38.66380662	 25.94344095
2009:270:19:02:44.787	 38.68230495	 25.96048260
2009:270:19:03:17.587	 38.70076790	 25.97750151
2009:270:19:03:50.387	 38.71919577	 25.99449767
2009:270:19:04:23.187	 38.73758885	 26.01147109
2009:270:19:04:55.987	 38.75594745	 26.02842179
2009:270:19:05:28.787	 38.77427183	 26.04534976
2009:270:19:06:01.587	 38.79256229	 26.06225501
2009:270:19:06:34.387	 38.81081908	 26.07913756
2009:270:19:07:07.187	 38.82904247	 26.09599741
2009:270:19:07:39.987	 38.84723273	 26.11283457
2009:270:19:08:12.787	 38.86539010	 26.12964905
2009:270:19:08:45.587	 38.88351483	 26.14644086
2009:270:19:09:18.387	 38.90160716	 26.16321002
2009:270:19:09:51.187	 38.91966732	 26.17995653
2009:270:19:10:23.987	 38.93769555	 26.19668040
2009:270:19:10:56.787	 38.95569206	 26.21338166
2009:270:19:11:29.587	 38.97365709	 26.23006031
2009:270:19:12:02.387	 38.99159083	 26.24671636
2009:270:19:12:35.187	 39.00949351	 26.26334983
2009:270:19:13:07.987	 39.02736533	 26.27996074
2009:270:19:13:40.787	 39.04520648	 26.29654909
2009:270:19:14:13.587	 39.06301716	 26.31311491
2009:270:19:14:46.387	 39.08079756	 26.32965821
2009:270:19:15:19.187	 39.09854788	 26.34617901
2009:270:19:15:51.987	 39.11626829	 26.36267732
2009:270:19:16:24.787	 39.13395897	 26.37915316
2009:270:19:16:57.587	 39.15162010	 26.39560655
2009:270:19:17:30.387	 39.16925185	 26.41203750
2009:270:19:18:03.187	 39.18685439	 26.42844603
2009:270:19:18:35.987	 39.20442788	 26.44483217
2009:270:19:19:08.787	 39.22197248	 26.46119592
2009:270:19:19:41.587	 39.23948834	 26.47753732
2009:270:19:20:14.387	 39.25697563	 26.49385637
2009:270:19:20:47.187	 39.27443450	 26.51015310
2009:270:19:21:19.987	 39.29186508	 26.52642752
2009:270:19:21:52.787	 39.30926753	 26.54267967
2009:270:19:22:25.587	 39.32664198	 26.55890955
2009:270:19:22:58.387	 39.34398857	 26.57511719
2009:270:19:23:31.187	 39.36130745	 26.59130260
2009:270:19:24:03.987	 39.37859874	 26.60746582
2009:270:19:24:36.787	 39.39586257	 26.62360686
2009:270:19:25:09.587	 39.41309907	 26.63972574
2009:270:19:25:42.387	 39.43030837	 26.65582249
2009:270:19:26:15.187	 39.44749058	 26.67189712
2009:270:19:26:47.987	 39.46464583	 26.68794966
2009:270:19:27:20.787	 39.48177424	 26.70398013
2009:270:19:27:53.587	 39.49887591	 26.71998856
2009:270:19:28:26.387	 39.51595097	 26.73597496
2009:270:19:28:59.187	 39.53299953	 26.75193936
2009:270:19:29:31.987	 39.55002169	 26.76788179
2009:270:19:30:04.787	 39.56701756	 26.78380226
2009:270:19:30:37.587	 39.57422300	 26.79055226
2009:270:19:31:10.387	 39.58405911	 26.79978088
2009:270:19:31:43.187	 39.60100318	 26.81567960
2009:270:19:32:15.987	 39.61792179	 26.83155635
2009:270:19:32:48.787	 39.63481502	 26.84741116
2009:270:19:33:21.587	 39.65168295	 26.86324406
2009:270:19:33:54.387	 39.66852568	 26.87905506
2009:270:19:34:27.187	 39.68534327	 26.89484420
2009:270:19:34:59.987	 39.70213581	 26.91061150
2009:270:19:35:32.787	 39.71890337	 26.92635699
2009:270:19:36:05.587	 39.73564604	 26.94208069
2009:270:19:36:38.387	 39.75236389	 26.95778263
2009:270:19:37:11.187	 39.76905698	 26.97346284
2009:270:19:37:43.987	 39.78572540	 26.98912134
2009:270:19:38:16.787	 39.80236922	 27.00475816
2009:270:19:38:49.587	 39.81898850	 27.02037332
2009:270:19:39:22.387	 39.83558332	 27.03596685
2009:270:19:39:55.187	 39.85215375	 27.05153878
2009:270:19:40:27.987	 39.86869985	 27.06708914
2009:270:19:41:00.787	 39.88522169	 27.08261794
2009:270:19:41:33.587	 39.90171933	 27.09812523
2009:270:19:42:06.387	 39.91819284	 27.11361101
2009:270:19:42:39.187	 39.93464229	 27.12907533
2009:270:19:43:11.987	 39.95106773	 27.14451821
2009:270:19:43:44.787	 39.96746924	 27.15993967
2009:270:19:44:17.587	 39.98384686	 27.17533974
2009:270:19:44:50.387	 40.00020066	 27.19071845
2009:270:19:45:23.187	 40.01653070	 27.20607583
2009:270:19:45:55.987	 40.03283704	 27.22141190
2009:270:19:46:28.787	 40.04911974	 27.23672669
2009:270:19:47:01.587	 40.06537885	 27.25202023
2009:270:19:47:34.387	 40.08161443	 27.26729254
2009:270:19:48:07.187	 40.09782654	 27.28254365
2009:270:19:48:39.987	 40.11401523	 27.29777359
2009:270:19:49:12.787	 40.13018056	 27.31298238
2009:270:19:49:45.587	 40.14632258	 27.32817006
2009:270:19:50:18.387	 40.16244133	 27.34333665
2009:270:19:50:51.187	 40.17853689	 27.35848217
2009:270:19:51:23.987	 40.19460929	 27.37360666
2009:270:19:51:56.787	 40.21065859	 27.38871015
2009:270:19:52:29.587	 40.22668484	 27.40379265
2009:270:19:53:02.387	 40.24268809	 27.41885420
2009:270:19:53:35.187	 40.25866839	 27.43389482
2009:270:19:54:07.987	 40.27462579	 27.44891454
2009:270:19:54:40.787	 40.29056034	 27.46391339
2009:270:19:55:13.587	 40.30647208	 27.47889140
2009:270:19:55:46.387	 40.32236106	 27.49384859
2009:270:19:56:19.187	 40.33822734	 27.50878500
2009:270:19:56:51.987	 40.35407095	 27.52370064
2009:270:19:57:24.787	 40.36989194	 27.53859554
2009:270:19:57:57.587	 40.38569037	 27.55346974
2009:270:19:58:30.387	 40.40146626	 27.56832326
2009:270:19:59:03.187	 40.41721968	 27.58315613
2009:270:19:59:35.987	 40.43295065	 27.59796837
2009:270:20:00:08.787	 40.44865924	 27.61276002
2009:270:20:00:41.587	 40.46434548	 27.62753109
2009:270:20:01:14.387	 40.48000941	 27.64228163
2009:270:20:01:47.187	 40.49565107	 27.65701165
2009:270:20:02:19.987	 40.51127052	 27.67172118
2009:270:20:02:52.787	 40.52686778	 27.68641025
2009:270:20:03:25.587	 40.54244291	 27.70107889
2009:270:20:03:58.387	 40.55799595	 27.71572712
2009:270:20:04:31.187	 40.57352693	 27.73035497
2009:270:20:05:03.987	 40.58903590	 27.74496248
2009:270:20:05:36.787	 40.60452289	 27.75954966
2009:270:20:06:09.587	 40.61998795	 27.77411654
2009:270:20:06:42.387	 40.63543112	 27.78866315
2009:270:20:07:15.187	 40.65085243	 27.80318953
2009:270:20:07:47.987	 40.66625193	 27.81769569
2009:270:20:08:20.787	 40.68162965	 27.83218166
2009:270:20:08:53.587	 40.69698563	 27.84664747
2009:270:20:09:26.387	 40.71231992	 27.86109315
2009:270:20:09:59.187	 40.72763254	 27.87551873
2009:270:20:10:31.987	 40.74292355	 27.88992422
2009:270:20:11:04.787	 40.75819296	 27.90430967
2009:270:20:11:37.587	 40.77344083	 27.91867509
2009:270:20:12:10.387	 40.78866719	 27.93302052
2009:270:20:12:43.187	 40.80387207	 27.94734597
2009:270:20:13:15.987	 40.81905552	 27.96165149
2009:270:20:13:48.787	 40.83421756	 27.97593709
2009:270:20:14:21.587	 40.84935824	 27.99020280
2009:270:20:14:54.387	 40.86447759	 28.00444865
2009:270:20:15:27.187	 40.87957565	 28.01867467
2009:270:20:15:59.987	 40.89465245	 28.03288088
2009:270:20:16:32.787	 40.90970803	 28.04706731
2009:270:20:17:05.587	 40.92474242	 28.06123399
2009:270:20:17:38.387	 40.93975565	 28.07538094
2009:270:20:18:11.187	 40.95474777	 28.08950820
2009:270:20:18:43.987	 40.96971881	 28.10361578
2009:270:20:19:16.787	 40.98466879	 28.11770371
2009:270:20:19:49.587	 40.99959777	 28.13177203
2009:270:20:20:22.387	 41.01450576	 28.14582076
2009:270:20:20:55.187	 41.02939280	 28.15984992
2009:270:20:21:27.987	 41.04425893	 28.17385955
2009:270:20:22:00.787	 41.05910418	 28.18784966
2009:270:20:22:33.587	 41.07392858	 28.20182029
2009:270:20:23:06.387	 41.08873218	 28.21577147
2009:270:20:23:39.187	 41.10351499	 28.22970321
2009:270:20:24:11.987	 41.11827705	 28.24361555
2009:270:20:24:44.787	 41.13301840	 28.25750851
2009:270:20:25:17.587	 41.14773900	 28.27138206
2009:270:20:25:50.387	 41.16243893	 28.28523627
2009:270:20:26:23.187	 41.17711824	 28.29907117
2009:270:20:26:55.987	 41.19177697	 28.31288681
2009:270:20:27:28.787	 41.20641514	 28.32668320
2009:270:20:28:01.587	 41.22103279	 28.34046038
2009:270:20:28:34.387	 41.23562995	 28.35421836
2009:270:20:29:07.187	 41.25020666	 28.36795718
2009:270:20:29:39.987	 41.26476294	 28.38167686
2009:270:20:30:12.787	 41.27929882	 28.39537742
2009:270:20:30:45.587	 41.29381434	 28.40905890
2009:270:20:31:18.387	 41.30830952	 28.42272133
2009:270:20:31:51.187	 41.32278441	 28.43636472
2009:270:20:32:23.987	 41.33723902	 28.44998910
2009:270:20:32:56.787	 41.35167339	 28.46359450
2009:270:20:33:29.587	 41.36608756	 28.47718094
2009:270:20:34:02.387	 41.38048154	 28.49074846
2009:270:20:34:35.187	 41.39485538	 28.50429708
2009:270:20:35:07.987	 41.40920910	 28.51782682
2009:270:20:35:40.787	 41.42354273	 28.53133771
2009:270:20:36:13.587	 41.43785630	 28.54482977
2009:270:20:36:46.387	 41.45214985	 28.55830304
2009:270:20:37:19.187	 41.46642339	 28.57175754
2009:270:20:37:51.987	 41.48067697	 28.58519329
2009:270:20:38:24.787	 41.49491061	 28.59861032
2009:270:20:38:57.587	 41.50912435	 28.61200865
2009:270:20:39:30.387	 41.52331820	 28.62538832
2009:270:20:40:03.187	 41.53749221	 28.63874934
2009:270:20:40:35.987	 41.55164639	 28.65209175
2009:270:20:41:08.787	 41.56578079	 28.66541557
2009:270:20:41:41.587	 41.57989542	 28.67872082
2009:270:20:42:14.387	 41.59399032	 28.69200753
2009:270:20:42:47.187	 41.60806552	 28.70527573
2009:270:20:43:19.987	 41.62212104	 28.71852544
2009:270:20:43:52.787	 41.63615692	 28.73175668
2009:270:20:44:25.587	 41.65017318	 28.74496950
2009:270:20:44:58.387	 41.66416986	 28.75816389
2009:270:20:45:31.187	 41.67814697	 28.77133991
2009:270:20:46:03.987	 41.69210455	 28.78449756
2009:270:20:46:36.787	 41.70604264	 28.79763688
2009:270:20:47:09.587	 41.71996125	 28.81075789
2009:270:20:47:42.387	 41.73386041	 28.82386061
2009:270:20:48:15.187	 41.74774016	 28.83694507
2009:270:20:48:47.987	 41.76160051	 28.85001131
2009:270:20:49:20.787	 41.77544151	 28.86305933
2009:270:20:49:53.587	 41.78926318	 28.87608917
2009:270:20:50:26.387	 41.80306554	 28.88910085
2009:270:20:50:59.187	 41.81684862	 28.90209440
2009:270:20:51:31.987	 41.83061246	 28.91506985
2009:270:20:52:04.787	 41.84435707	 28.92802721
2009:270:20:52:37.587	 41.85808249	 28.94096651
2009:270:20:53:10.387	 41.87178875	 28.95388778
2009:270:20:53:43.187	 41.88547586	 28.96679105
2009:270:20:54:15.987	 41.89914387	 28.97967633
2009:270:20:54:48.787	 41.91279280	 28.99254366
2009:270:20:55:21.587	 41.92642267	 29.00539305
2009:270:20:55:54.387	 41.94003351	 29.01822454
2009:270:20:56:27.187	 41.95362535	 29.03103815
2009:270:20:56:59.987	 41.96719822	 29.04383389
2009:270:20:57:32.787	 41.98075214	 29.05661181
2009:270:20:58:05.587	 41.99428714	 29.06937191
2009:270:20:58:38.387	 42.00780326	 29.08211424
2009:270:20:59:11.187	 42.02130050	 29.09483880
2009:270:20:59:43.987	 42.03477891	 29.10754564
2009:270:21:00:16.787	 42.04823851	 29.12023476
2009:270:21:00:49.587	 42.06167932	 29.13290620
2009:270:21:01:22.387	 42.07510138	 29.14555998
2009:270:21:01:55.187	 42.08850470	 29.15819612
2009:270:21:02:27.987	 42.10188932	 29.17081465
2009:270:21:03:00.787	 42.11525527	 29.18341560
2009:270:21:03:33.587	 42.12860256	 29.19599898
2009:270:21:04:06.387	 42.14193123	 29.20856483
2009:270:21:04:39.187	 42.15524130	 29.22111316
2009:270:21:05:11.987	 42.16853280	 29.23364401
2009:270:21:05:44.787	 42.18180575	 29.24615739
2009:270:21:06:17.587	 42.19506019	 29.25865333
2009:270:21:06:50.387	 42.20829614	 29.27113186
2009:270:21:07:23.187	 42.22151361	 29.28359299
2009:270:21:07:55.987	 42.23471265	 29.29603676
2009:270:21:08:28.787	 42.24789328	 29.30846318
2009:270:21:09:01.587	 42.26105552	 29.32087228
2009:270:21:09:34.387	 42.27419939	 29.33326409
2009:270:21:10:07.187	 42.28732493	 29.34563863
2009:270:21:10:39.987	 42.30043216	 29.35799592
