tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2009:002:18:48:29.919	2009:002:19:51:28.923	57408	-99612	6	6	1	1	129.00	152.88
2009:002:19:51:28.923	2009:002:21:09:38.919	57408	-99612	6	6	1	1	129.00	152.93
2009:002:21:09:38.919	2009:002:21:12:38.919	57408	-99612	6	6	1	0	118.00	152.93
2009:002:21:12:38.919	2009:002:21:15:38.919	10849	92905	6	6	1	0	118.00	152.97
2009:002:21:15:38.919	2009:002:21:15:42.919	10849	92905	6	6	1	0	118.00	152.97
2009:002:21:15:42.919	2009:002:21:15:46.919	10849	92905	6	6	1	0	118.00	152.97
2009:002:21:15:46.919	2009:002:21:16:10.919	10849	92905	0	0	1	0	40.00	152.97
2009:002:21:16:10.919	2009:002:21:17:17.919	10849	92905	5	5	1	0	112.30	152.97
2009:002:21:17:17.919	2009:002:21:17:28.919	10849	92905	5	5	1	1	113.90	152.97
2009:002:21:17:28.919	2009:002:21:22:18.919	10849	92905	5	5	1	1	113.90	148.89
2009:002:21:22:18.919	2009:002:21:27:08.919	10849	92905	5	5	1	1	113.90	134.66
2009:002:21:27:08.919	2009:002:21:31:58.919	10849	92905	5	5	1	1	113.90	113.89
2009:002:21:31:58.919	2009:002:21:36:37.873	10849	92905	5	5	1	1	113.90	100.00
2009:002:21:36:37.873	2009:002:23:56:37.873	10849	92905	5	5	1	1	113.90	96.22
2009:002:23:56:37.873	2009:003:02:07:47.868	10849	92905	5	5	1	1	113.90	96.27
2009:003:02:07:47.868	2009:003:02:10:47.868	10849	92905	5	5	1	0	112.30	96.32
2009:003:02:10:47.868	2009:003:02:12:37.868	57407	92905	5	5	1	0	112.30	96.32
2009:003:02:12:37.868	2009:003:02:17:27.868	57407	92905	5	5	1	0	112.30	100.51
2009:003:02:17:27.868	2009:003:02:22:17.868	57407	92905	5	5	1	0	112.30	115.03
2009:003:02:22:17.868	2009:003:02:27:07.868	57407	92905	5	5	1	0	112.30	136.10
2009:003:02:27:07.868	2009:003:02:31:44.544	57407	92905	5	5	1	0	112.30	150.09
2009:003:02:31:44.544	2009:003:02:36:24.539	57407	92905	5	5	1	0	112.30	153.84
2009:003:02:36:24.539	2009:003:02:41:14.539	09939	75620	5	5	1	0	112.30	153.85
2009:003:02:41:14.539	2009:003:02:41:15.139	09939	75620	5	5	1	0	112.30	153.73
2009:003:02:41:15.139	2009:003:02:41:19.139	09939	75620	5	5	1	0	112.30	153.73
2009:003:02:41:19.139	2009:003:02:41:23.139	09939	75620	5	5	1	0	112.30	153.73
2009:003:02:41:23.139	2009:003:02:41:47.139	09939	75620	0	0	1	0	40.00	153.73
2009:003:02:41:47.139	2009:003:02:42:54.139	09939	75620	6	6	1	0	118.00	153.73
2009:003:02:42:54.139	2009:003:02:46:04.539	09939	75620	6	6	1	1	129.00	153.73
2009:003:02:46:04.539	2009:003:02:50:54.539	09939	75620	6	6	1	1	129.00	153.10
2009:003:02:50:54.539	2009:003:02:55:44.539	09939	75620	6	6	1	1	129.00	151.63
2009:003:02:55:44.539	2009:003:03:00:34.539	09939	75620	6	6	1	1	129.00	149.75
2009:003:03:00:34.539	2009:003:03:05:24.539	09939	75620	6	6	1	1	129.00	147.79
2009:003:03:05:24.539	2009:003:03:10:14.539	09939	75620	6	6	1	1	129.00	146.00
2009:003:03:10:14.539	2009:003:03:15:04.539	09939	75620	6	6	1	1	129.00	144.60
2009:003:03:15:04.539	2009:003:03:19:54.539	09939	75620	6	6	1	1	129.00	143.76
2009:003:03:19:54.539	2009:003:03:23:58.070	09939	75620	6	6	1	1	129.00	143.53
2009:003:03:23:58.070	2009:003:05:53:58.070	09939	75620	6	6	1	1	129.00	143.51
2009:003:05:53:58.070	2009:003:08:23:58.070	09939	75620	6	6	1	1	129.00	143.47
2009:003:08:23:58.070	2009:003:10:53:58.070	09939	75620	6	6	1	1	129.00	143.43
2009:003:10:53:58.070	2009:003:13:23:58.070	09939	75620	6	6	1	1	129.00	143.38
2009:003:13:23:58.070	2009:003:15:53:58.070	09939	75620	6	6	1	1	129.00	143.34
2009:003:15:53:58.070	2009:003:18:23:58.070	09939	75620	6	6	1	1	129.00	143.30
2009:003:18:23:58.070	2009:003:20:53:58.070	09939	75620	6	6	1	1	129.00	143.26
2009:003:20:53:58.070	2009:003:23:23:58.070	09939	75620	6	6	1	1	129.00	143.21
2009:003:23:23:58.070	2009:004:01:53:58.070	09939	75620	6	6	1	1	129.00	143.17
2009:004:01:53:58.070	2009:004:04:23:58.070	09939	75620	6	6	1	1	129.00	143.12
2009:004:04:23:58.070	2009:004:06:53:58.070	09939	75620	6	6	1	1	129.00	143.08
2009:004:06:53:58.070	2009:004:09:23:58.070	09939	75620	6	6	1	1	129.00	143.03
2009:004:09:23:58.070	2009:004:11:44:56.067	09939	75620	6	6	1	1	129.00	142.99
2009:004:11:44:56.067	2009:004:11:47:56.067	09939	75620	6	6	1	0	118.00	142.95
2009:004:11:47:56.067	2009:004:11:49:36.067	57406	75620	6	6	1	0	118.00	142.95
2009:004:11:49:36.067	2009:004:11:54:16.067	57406	75620	6	6	1	0	118.00	143.44
2009:004:11:54:16.067	2009:004:11:58:56.067	57406	75620	6	6	1	0	118.00	145.29
2009:004:11:58:56.067	2009:004:12:03:36.067	57406	75620	6	6	1	0	118.00	148.38
2009:004:12:03:36.067	2009:004:12:08:16.067	57406	75620	6	6	1	0	118.00	151.48
2009:004:12:08:16.067	2009:004:12:12:38.525	57406	75620	6	6	1	0	118.00	153.28
2009:004:12:12:38.525	2009:004:12:17:18.521	57406	75620	6	6	1	0	118.00	153.71
2009:004:12:17:18.521	2009:004:12:22:09.121	10723	92905	6	6	1	0	118.00	153.71
2009:004:12:22:09.121	2009:004:12:22:13.121	10723	92905	6	6	1	0	118.00	153.71
2009:004:12:22:13.121	2009:004:12:22:17.121	10723	92905	6	6	1	0	118.00	153.71
2009:004:12:22:17.121	2009:004:12:22:18.521	10723	92905	0	0	1	0	40.00	153.71
2009:004:12:22:18.521	2009:004:12:22:41.121	10723	92905	0	0	1	0	40.00	149.16
2009:004:12:22:41.121	2009:004:12:23:48.121	10723	92905	5	5	1	0	112.30	149.16
2009:004:12:23:48.121	2009:004:12:27:18.521	10723	92905	5	5	1	1	113.90	149.16
2009:004:12:27:18.521	2009:004:12:32:18.521	10723	92905	5	5	1	1	113.90	133.46
2009:004:12:32:18.521	2009:004:12:37:18.521	10723	92905	5	5	1	1	113.90	111.09
2009:004:12:37:18.521	2009:004:12:42:18.521	10723	92905	5	5	1	1	113.90	88.87
2009:004:12:42:18.521	2009:004:12:46:52.124	10723	92905	5	5	1	1	113.90	74.17
2009:004:12:46:52.124	2009:004:14:14:42.120	10723	92905	5	5	1	1	113.90	70.46
2009:004:14:14:42.120	2009:004:14:17:42.120	10723	-99612	5	5	1	0	112.30	70.51
2009:004:14:17:42.120	2009:004:14:19:42.120	10625	-99612	5	5	1	0	112.30	70.51
2009:004:14:19:42.120	2009:004:14:24:42.120	10625	-99612	5	5	1	0	112.30	70.31
2009:004:14:24:42.120	2009:004:14:29:42.120	10625	-99612	5	5	1	0	112.30	69.44
2009:004:14:29:42.120	2009:004:14:34:42.120	10625	-99612	5	5	1	0	112.30	67.78
2009:004:14:34:42.120	2009:004:14:39:42.120	10625	-99612	5	5	1	0	112.30	65.87
2009:004:14:39:42.120	2009:004:14:41:26.523	10625	-99612	5	5	1	0	112.30	63.98
2009:004:14:41:26.523	2009:004:14:41:30.523	10625	-99612	5	5	1	0	112.30	63.98
2009:004:14:41:30.523	2009:004:14:41:34.523	10625	-99612	5	5	1	0	112.30	63.98
2009:004:14:41:34.523	2009:004:14:41:58.523	10625	-99612	0	0	1	0	40.00	63.98
2009:004:14:41:58.523	2009:004:14:43:09.523	10625	-99612	5	5	1	0	112.30	63.98
2009:004:14:43:09.523	2009:004:14:44:42.120	10625	-99612	5	5	1	1	113.90	63.98
2009:004:14:44:42.120	2009:004:14:49:42.120	10625	-99612	5	5	1	1	113.90	62.47
2009:004:14:49:42.120	2009:004:14:53:17.526	10625	-99612	5	5	1	1	113.90	61.81
2009:004:14:53:17.526	2009:004:15:31:07.523	10625	-99612	5	5	1	1	113.90	61.72
2009:004:15:31:07.523	2009:004:15:35:07.528	10626	-99612	5	5	1	1	113.90	61.72
2009:004:15:35:07.528	2009:004:16:12:57.523	10626	-99612	5	5	1	1	113.90	61.72
2009:004:16:12:57.523	2009:004:16:16:57.528	10627	-99612	5	5	1	1	113.90	61.72
2009:004:16:16:57.528	2009:004:16:54:47.523	10627	-99612	5	5	1	1	113.90	61.72
2009:004:16:54:47.523	2009:004:16:58:52.955	10628	-99612	5	5	1	1	113.90	61.72
2009:004:16:58:52.955	2009:004:17:33:42.949	10628	-99612	5	5	1	1	113.90	61.72
2009:004:17:33:42.949	2009:004:17:36:42.949	10628	-99612	5	5	1	0	112.30	61.72
2009:004:17:36:42.949	2009:004:17:38:07.597	10624	-50505	5	5	1	0	112.30	61.72
2009:004:17:38:07.597	2009:004:17:42:07.602	10624	-50505	5	5	1	0	112.30	61.72
2009:004:17:42:07.602	2009:004:18:19:57.597	10624	-50505	5	5	1	0	112.30	61.72
2009:004:18:19:57.597	2009:004:18:22:57.597	10474	75620	5	5	1	0	112.30	61.72
2009:004:18:22:57.597	2009:004:18:23:01.597	10474	75620	5	5	1	0	112.30	61.72
2009:004:18:23:01.597	2009:004:18:23:05.597	10474	75620	5	5	1	0	112.30	61.72
2009:004:18:23:05.597	2009:004:18:23:29.597	10474	75620	0	0	1	0	40.00	61.72
2009:004:18:23:29.597	2009:004:18:24:36.597	10474	75620	5	5	1	0	112.30	61.72
2009:004:18:24:36.597	2009:004:18:24:47.597	10474	75620	5	5	1	1	113.90	61.72
2009:004:18:24:47.597	2009:004:18:29:37.597	10474	75620	5	5	1	1	113.90	65.68
2009:004:18:29:37.597	2009:004:18:34:27.597	10474	75620	5	5	1	1	113.90	79.58
2009:004:18:34:27.597	2009:004:18:39:17.597	10474	75620	5	5	1	1	113.90	100.31
2009:004:18:39:17.597	2009:004:18:44:07.597	10474	75620	5	5	1	1	113.90	121.35
2009:004:18:44:07.597	2009:004:18:48:57.597	10474	75620	5	5	1	1	113.90	141.51
2009:004:18:48:57.597	2009:004:18:52:40.989	10474	75620	5	5	1	1	113.90	153.18
2009:004:18:52:40.989	2009:004:20:32:40.989	10474	75620	5	5	1	1	113.90	155.39
2009:004:20:32:40.989	2009:004:21:43:51.918	10474	75620	5	5	1	1	113.90	155.42
2009:004:21:43:51.918	2009:004:21:58:51.918	10474	-99612	5	5	1	0	112.30	155.42
2009:004:21:58:51.918	2009:004:22:01:51.918	57405	-99612	5	5	1	0	112.30	155.45
2009:004:22:01:51.918	2009:004:22:01:55.918	57405	-99612	5	5	1	0	112.30	155.45
2009:004:22:01:55.918	2009:004:22:01:59.918	57405	-99612	5	5	1	0	112.30	155.45
2009:004:22:01:59.918	2009:004:22:02:23.918	57405	-99612	0	0	1	0	40.00	155.45
2009:004:22:02:23.918	2009:004:22:03:30.918	57405	-99612	6	6	1	0	118.00	155.45
2009:004:22:03:30.918	2009:004:22:03:51.918	57405	-99612	6	6	1	1	129.00	155.45
2009:004:22:03:51.918	2009:004:22:08:51.918	57405	-99612	6	6	1	1	129.00	155.46
2009:004:22:08:51.918	2009:004:22:13:51.918	57405	-99612	6	6	1	1	129.00	155.50
2009:004:22:13:51.918	2009:004:22:18:51.918	57405	-99612	6	6	1	1	129.00	155.58
2009:004:22:18:51.918	2009:004:22:23:51.918	57405	-99612	6	6	1	1	129.00	155.67
2009:004:22:23:51.918	2009:004:22:28:51.918	57405	-99612	6	6	1	1	129.00	155.77
2009:004:22:28:51.918	2009:004:22:33:51.918	57405	-99612	6	6	1	1	129.00	155.86
2009:004:22:33:51.918	2009:004:22:38:51.918	57405	-99612	6	6	1	1	129.00	155.92
2009:004:22:38:51.918	2009:004:22:43:21.918	57405	-99612	6	6	1	1	129.00	155.94
2009:004:22:43:21.918	2009:004:22:43:51.918	57405	-99612	6	6	1	0	118.00	155.94
2009:004:22:43:51.918	2009:004:22:46:21.918	57405	-99612	6	6	1	0	118.00	155.94
2009:004:22:46:21.918	2009:004:22:46:30.918	57405	-99612	6	6	1	0	118.00	155.94
2009:004:22:46:30.918	2009:004:22:48:10.375	57405	-99612	6	6	0	0	96.60	155.94
2009:004:22:48:10.375	2009:005:00:13:10.375	57405	-99612	6	6	0	0	96.60	155.93
2009:005:00:13:10.375	2009:005:01:30:27.519	57405	-99612	6	6	0	0	96.60	155.91
2009:005:01:30:27.519	2009:005:01:34:27.519	57404	-99612	6	6	0	0	96.60	155.88
2009:005:01:34:27.519	2009:005:01:38:27.519	57404	-99612	6	6	0	0	96.60	155.75
2009:005:01:38:27.519	2009:005:01:41:51.924	57404	-99612	6	6	0	0	96.60	155.37
2009:005:01:41:51.924	2009:005:03:31:08.603	57404	-99612	6	6	0	0	96.60	155.28
2009:005:03:31:08.603	2009:005:03:35:38.603	57403	-99612	6	6	0	0	96.60	155.26
2009:005:03:35:38.603	2009:005:03:40:08.603	57403	-99612	6	6	0	0	96.60	155.26
2009:005:03:40:08.603	2009:005:03:44:38.603	57403	-99612	6	6	0	0	96.60	155.25
2009:005:03:44:38.603	2009:005:03:49:08.603	57403	-99612	6	6	0	0	96.60	155.23
2009:005:03:49:08.603	2009:005:03:53:38.603	57403	-99612	6	6	0	0	96.60	155.22
2009:005:03:53:38.603	2009:005:03:58:08.603	57403	-99612	6	6	0	0	96.60	155.21
2009:005:03:58:08.603	2009:005:04:02:38.603	57403	-99612	6	6	0	0	96.60	155.20
2009:005:04:02:38.603	2009:005:04:06:33.445	57403	-99612	6	6	0	0	96.60	155.20
2009:005:04:06:33.445	2009:005:05:11:03.441	57403	-99612	6	6	0	0	96.60	155.20
2009:005:05:11:03.441	2009:005:05:15:33.441	57402	-99612	6	6	0	0	96.60	155.16
2009:005:05:15:33.441	2009:005:05:20:03.441	57402	-99612	6	6	0	0	96.60	155.16
2009:005:05:20:03.441	2009:005:05:24:33.441	57402	-99612	6	6	0	0	96.60	155.16
2009:005:05:24:33.441	2009:005:05:29:03.441	57402	-99612	6	6	0	0	96.60	155.17
2009:005:05:29:03.441	2009:005:05:33:33.441	57402	-99612	6	6	0	0	96.60	155.19
2009:005:05:33:33.441	2009:005:05:38:03.441	57402	-99612	6	6	0	0	96.60	155.21
2009:005:05:38:03.441	2009:005:05:42:33.441	57402	-99612	6	6	0	0	96.60	155.23
2009:005:05:42:33.441	2009:005:05:46:24.434	57402	-99612	6	6	0	0	96.60	155.24
2009:005:05:46:24.434	2009:005:06:50:54.431	57402	-99612	6	6	0	0	96.60	155.24
2009:005:06:50:54.431	2009:005:06:55:24.431	57401	-99612	6	6	0	0	96.60	155.23
2009:005:06:55:24.431	2009:005:06:59:54.431	57401	-99612	6	6	0	0	96.60	155.22
2009:005:06:59:54.431	2009:005:07:04:24.431	57401	-99612	6	6	0	0	96.60	155.20
2009:005:07:04:24.431	2009:005:07:08:54.431	57401	-99612	6	6	0	0	96.60	155.17
2009:005:07:08:54.431	2009:005:07:13:24.431	57401	-99612	6	6	0	0	96.60	155.13
2009:005:07:13:24.431	2009:005:07:17:54.431	57401	-99612	6	6	0	0	96.60	155.11
2009:005:07:17:54.431	2009:005:07:22:24.431	57401	-99612	6	6	0	0	96.60	155.09
2009:005:07:22:24.431	2009:005:07:26:13.816	57401	-99612	6	6	0	0	96.60	155.08
2009:005:07:26:13.816	2009:005:08:41:26.915	57401	-99612	6	6	0	0	96.60	155.08
2009:005:08:41:26.915	2009:005:08:46:06.915	57400	-99612	6	6	0	0	96.60	155.04
2009:005:08:46:06.915	2009:005:08:50:46.915	57400	-99612	6	6	0	0	96.60	155.05
2009:005:08:50:46.915	2009:005:08:55:26.915	57400	-99612	6	6	0	0	96.60	155.12
2009:005:08:55:26.915	2009:005:09:00:06.915	57400	-99612	6	6	0	0	96.60	155.27
2009:005:09:00:06.915	2009:005:09:04:46.915	57400	-99612	6	6	0	0	96.60	155.44
2009:005:09:04:46.915	2009:005:09:09:26.915	57400	-99612	6	6	0	0	96.60	155.61
2009:005:09:09:26.915	2009:005:09:14:06.915	57400	-99612	6	6	0	0	96.60	155.76
2009:005:09:14:06.915	2009:005:09:17:59.227	57400	-99612	6	6	0	0	96.60	155.83
2009:005:09:17:59.227	2009:005:09:22:29.224	57400	-99612	6	6	0	0	96.60	155.85
2009:005:09:22:29.224	2009:005:09:22:33.224	57400	-99612	6	6	0	0	96.60	155.85
2009:005:09:22:33.224	2009:005:09:22:37.224	57400	-99612	6	6	0	0	96.60	155.85
2009:005:09:22:37.224	2009:005:09:23:01.224	57400	-99612	0	0	1	0	40.00	155.85
2009:005:09:23:01.224	2009:005:09:24:04.224	57400	-99612	6	6	1	0	118.00	155.85
2009:005:09:24:04.224	2009:005:10:47:59.227	57400	-99612	6	6	1	1	129.00	155.85
2009:005:10:47:59.227	2009:005:12:06:09.224	57400	-99612	6	6	1	1	129.00	155.84
2009:005:12:06:09.224	2009:005:12:09:09.224	57400	-99612	6	6	1	0	118.00	155.84
2009:005:12:09:09.224	2009:005:12:09:29.224	10130	-99612	6	6	1	0	118.00	155.83
2009:005:12:09:29.224	2009:005:12:12:09.224	10130	75620	6	6	1	0	118.00	155.83
2009:005:12:12:09.224	2009:005:12:12:13.224	10130	75620	6	6	1	0	118.00	155.83
2009:005:12:12:13.224	2009:005:12:12:17.224	10130	75620	6	6	1	0	118.00	155.83
2009:005:12:12:17.224	2009:005:12:12:41.224	10130	75620	0	0	1	0	40.00	155.83
2009:005:12:12:41.224	2009:005:12:13:39.224	10130	75620	1	1	1	0	58.30	155.83
2009:005:12:13:39.224	2009:005:12:13:48.224	10130	75620	1	1	1	0	58.30	152.23
2009:005:12:13:48.224	2009:005:12:18:09.224	10130	75620	1	1	1	1	57.00	152.23
2009:005:12:18:09.224	2009:005:12:22:39.224	10130	75620	1	1	1	1	57.00	139.60
2009:005:12:22:39.224	2009:005:12:27:09.224	10130	75620	1	1	1	1	57.00	119.93
2009:005:12:27:09.224	2009:005:12:31:39.224	10130	75620	1	1	1	1	57.00	100.73
2009:005:12:31:39.224	2009:005:12:35:33.387	10130	75620	1	1	1	1	57.00	89.32
2009:005:12:35:33.387	2009:005:14:30:33.387	10130	75620	1	1	1	1	57.00	86.70
2009:005:14:30:33.387	2009:005:16:25:33.387	10130	75620	1	1	1	1	57.00	86.70
2009:005:16:25:33.387	2009:005:18:13:23.382	10130	75620	1	1	1	1	57.00	86.70
2009:005:18:13:23.382	2009:005:18:16:23.382	10130	75620	1	1	1	0	58.30	86.70
2009:005:18:16:23.382	2009:005:18:18:23.382	10839	75620	1	1	1	0	58.30	86.70
2009:005:18:18:23.382	2009:005:18:21:13.982	10839	75620	1	1	1	0	58.30	90.88
2009:005:18:21:13.982	2009:005:18:21:17.982	10839	75620	1	1	1	0	58.30	90.88
2009:005:18:21:17.982	2009:005:18:21:21.982	10839	75620	1	1	1	0	58.30	90.88
2009:005:18:21:21.982	2009:005:18:21:45.982	10839	75620	0	0	1	0	40.00	90.88
2009:005:18:21:45.982	2009:005:18:22:52.982	10839	75620	6	6	1	0	118.00	90.88
2009:005:18:22:52.982	2009:005:18:23:23.382	10839	75620	6	6	1	1	129.00	90.88
2009:005:18:23:23.382	2009:005:18:28:23.382	10839	75620	6	6	1	1	129.00	105.39
2009:005:18:28:23.382	2009:005:18:33:23.382	10839	75620	6	6	1	1	129.00	125.92
2009:005:18:33:23.382	2009:005:18:37:49.484	10839	75620	6	6	1	1	129.00	139.21
2009:005:18:37:49.484	2009:005:20:52:49.484	10839	75620	6	6	1	1	129.00	142.38
2009:005:20:52:49.484	2009:005:23:07:49.484	10839	75620	6	6	1	1	129.00	142.33
2009:005:23:07:49.484	2009:006:01:22:49.484	10839	75620	6	6	1	1	129.00	142.29
2009:006:01:22:49.484	2009:006:03:37:49.484	10839	75620	6	6	1	1	129.00	142.25
2009:006:03:37:49.484	2009:006:05:36:59.982	10839	75620	6	6	1	1	129.00	142.20
2009:006:05:36:59.982	2009:006:05:39:59.982	10839	90519	6	6	1	0	118.00	142.16
2009:006:05:39:59.982	2009:006:05:41:49.982	10445	90519	6	6	1	0	118.00	142.16
2009:006:05:41:49.982	2009:006:05:44:50.582	10445	90519	6	6	1	0	118.00	142.25
2009:006:05:44:50.582	2009:006:05:44:54.582	10445	90519	6	6	1	0	118.00	142.25
2009:006:05:44:54.582	2009:006:05:44:58.582	10445	90519	6	6	1	0	118.00	142.25
2009:006:05:44:58.582	2009:006:05:45:22.582	10445	90519	0	0	1	0	40.00	142.25
2009:006:05:45:22.582	2009:006:05:46:29.582	10445	90519	5	5	1	0	112.30	142.25
2009:006:05:46:29.582	2009:006:05:46:39.982	10445	90519	5	5	1	1	113.90	142.25
2009:006:05:46:39.982	2009:006:05:51:29.982	10445	90519	5	5	1	1	113.90	142.66
2009:006:05:51:29.982	2009:006:05:56:19.982	10445	90519	5	5	1	1	113.90	143.52
2009:006:05:56:19.982	2009:006:06:01:09.982	10445	90519	5	5	1	1	113.90	144.59
2009:006:06:01:09.982	2009:006:06:05:59.982	10445	90519	5	5	1	1	113.90	145.73
2009:006:06:05:59.982	2009:006:06:10:49.982	10445	90519	5	5	1	1	113.90	146.78
2009:006:06:10:49.982	2009:006:06:15:39.982	10445	90519	5	5	1	1	113.90	147.57
2009:006:06:15:39.982	2009:006:06:20:29.982	10445	90519	5	5	1	1	113.90	147.96
2009:006:06:20:29.982	2009:006:06:24:31.544	10445	90519	5	5	1	1	113.90	147.99
2009:006:06:24:31.544	2009:006:08:49:31.544	10445	90519	5	5	1	1	113.90	147.97
2009:006:08:49:31.544	2009:006:11:14:31.544	10445	90519	5	5	1	1	113.90	148.04
2009:006:11:14:31.544	2009:006:13:39:31.544	10445	90519	5	5	1	1	113.90	148.11
2009:006:13:39:31.544	2009:006:16:04:31.544	10445	90519	5	5	1	1	113.90	148.17
2009:006:16:04:31.544	2009:006:18:29:31.544	10445	90519	5	5	1	1	113.90	148.24
2009:006:18:29:31.544	2009:006:20:54:31.544	10445	90519	5	5	1	1	113.90	148.31
2009:006:20:54:31.544	2009:006:23:19:31.544	10445	90519	5	5	1	1	113.90	148.37
2009:006:23:19:31.544	2009:007:01:44:31.544	10445	90519	5	5	1	1	113.90	148.44
2009:007:01:44:31.544	2009:007:03:52:21.543	10445	90519	5	5	1	1	113.90	148.50
2009:007:03:52:21.543	2009:007:03:55:21.543	10445	75620	5	5	1	0	112.30	148.56
2009:007:03:55:21.543	2009:007:03:55:25.543	10274	75620	5	5	1	0	112.30	148.56
2009:007:03:55:25.543	2009:007:03:55:29.543	10274	75620	5	5	1	0	112.30	148.56
2009:007:03:55:29.543	2009:007:03:55:53.543	10274	75620	0	0	1	0	40.00	148.56
2009:007:03:55:53.543	2009:007:03:56:51.543	10274	75620	1	1	1	0	58.30	148.56
2009:007:03:56:51.543	2009:007:03:57:00.543	10274	75620	1	1	1	0	58.30	144.96
2009:007:03:57:00.543	2009:007:04:01:21.543	10274	75620	1	1	1	1	57.00	144.96
2009:007:04:01:21.543	2009:007:04:05:51.543	10274	75620	1	1	1	1	57.00	132.48
2009:007:04:05:51.543	2009:007:04:09:58.997	10274	75620	1	1	1	1	57.00	120.67
2009:007:04:09:58.997	2009:007:05:39:58.997	10274	75620	1	1	1	1	57.00	117.71
2009:007:05:39:58.997	2009:007:07:01:08.992	10274	75620	1	1	1	1	57.00	117.75
2009:007:07:01:08.992	2009:007:07:04:08.992	10274	75620	1	1	1	0	58.30	117.79
2009:007:07:04:08.992	2009:007:07:04:12.992	10737	75620	1	1	1	0	58.30	117.79
2009:007:07:04:12.992	2009:007:07:04:16.992	10737	75620	1	1	1	0	58.30	117.79
2009:007:07:04:16.992	2009:007:07:04:40.992	10737	75620	0	0	1	0	40.00	117.79
2009:007:07:04:40.992	2009:007:07:05:38.992	10737	75620	5	5	1	0	112.30	117.79
2009:007:07:05:38.992	2009:007:07:05:47.992	10737	75620	5	5	1	0	112.30	121.34
2009:007:07:05:47.992	2009:007:07:10:08.992	10737	75620	5	5	1	1	113.90	121.34
2009:007:07:10:08.992	2009:007:07:14:38.992	10737	75620	5	5	1	1	113.90	133.57
2009:007:07:14:38.992	2009:007:07:18:23.594	10737	75620	5	5	1	1	113.90	144.47
2009:007:07:18:23.594	2009:007:08:59:44.992	10737	75620	5	5	1	1	113.90	146.81
2009:007:08:59:44.992	2009:007:09:02:44.992	10737	75620	5	5	1	0	112.30	146.86
2009:007:09:02:44.992	2009:007:09:02:48.992	10283	75620	5	5	1	0	112.30	146.86
2009:007:09:02:48.992	2009:007:09:02:52.992	10283	75620	5	5	1	0	112.30	146.86
2009:007:09:02:52.992	2009:007:09:03:16.992	10283	75620	0	0	1	0	40.00	146.86
2009:007:09:03:16.992	2009:007:09:04:14.992	10283	75620	1	1	1	0	58.30	146.86
2009:007:09:04:14.992	2009:007:09:04:23.992	10283	75620	1	1	1	0	58.30	143.81
2009:007:09:04:23.992	2009:007:09:08:44.992	10283	75620	1	1	1	1	57.00	143.81
2009:007:09:08:44.992	2009:007:09:13:14.992	10283	75620	1	1	1	1	57.00	132.98
2009:007:09:13:14.992	2009:007:09:17:44.992	10283	75620	1	1	1	1	57.00	116.79
2009:007:09:17:44.992	2009:007:09:21:45.397	10283	75620	1	1	1	1	57.00	106.87
2009:007:09:21:45.397	2009:007:10:49:35.391	10283	75620	1	1	1	1	57.00	104.53
2009:007:10:49:35.391	2009:007:10:52:35.391	10283	75620	1	1	1	0	58.30	104.59
2009:007:10:52:35.391	2009:007:10:52:39.391	10740	75620	1	1	1	0	58.30	104.59
2009:007:10:52:39.391	2009:007:10:52:43.391	10740	75620	1	1	1	0	58.30	104.59
2009:007:10:52:43.391	2009:007:10:53:07.391	10740	75620	0	0	1	0	40.00	104.59
2009:007:10:53:07.391	2009:007:10:53:55.391	10740	75620	5	5	1	0	112.30	104.59
2009:007:10:53:55.391	2009:007:10:54:14.391	10740	75620	5	5	1	0	112.30	107.82
2009:007:10:54:14.391	2009:007:10:58:15.391	10740	75620	5	5	1	1	113.90	107.82
2009:007:10:58:15.391	2009:007:11:02:35.391	10740	75620	5	5	1	1	113.90	119.21
2009:007:11:02:35.391	2009:007:11:06:55.391	10740	75620	5	5	1	1	113.90	136.14
2009:007:11:06:55.391	2009:007:11:10:45.524	10740	75620	5	5	1	1	113.90	146.58
2009:007:11:10:45.524	2009:007:12:40:11.229	10740	75620	5	5	1	1	113.90	149.04
2009:007:12:40:11.229	2009:007:12:55:11.229	10740	-99612	5	5	1	0	112.30	149.04
2009:007:12:55:11.229	2009:007:12:58:11.229	57399	-99612	5	5	1	0	112.30	149.10
2009:007:12:58:11.229	2009:007:12:58:15.229	57399	-99612	5	5	1	0	112.30	149.10
2009:007:12:58:15.229	2009:007:12:58:19.229	57399	-99612	5	5	1	0	112.30	149.10
2009:007:12:58:19.229	2009:007:12:58:43.229	57399	-99612	0	0	1	0	40.00	149.10
2009:007:12:58:43.229	2009:007:12:59:50.229	57399	-99612	6	6	1	0	118.00	149.10
2009:007:12:59:50.229	2009:007:12:59:51.229	57399	-99612	6	6	1	1	129.00	149.10
2009:007:12:59:51.229	2009:007:13:04:31.229	57399	-99612	6	6	1	1	129.00	149.26
2009:007:13:04:31.229	2009:007:13:09:11.229	57399	-99612	6	6	1	1	129.00	149.90
2009:007:13:09:11.229	2009:007:13:13:51.229	57399	-99612	6	6	1	1	129.00	151.11
2009:007:13:13:51.229	2009:007:13:18:31.229	57399	-99612	6	6	1	1	129.00	152.53
2009:007:13:18:31.229	2009:007:13:23:11.229	57399	-99612	6	6	1	1	129.00	153.96
