Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:364:00:11:48.641	 30.99823381	 15.40225970
2008:364:00:12:21.441	 30.99317093	 15.39709201
2008:364:00:12:54.241	 30.98810595	 15.39193374
2008:364:00:13:27.041	 30.98303911	 15.38678485
2008:364:00:13:59.841	 30.97797064	 15.38164529
2008:364:00:14:32.641	 30.97290079	 15.37651502
2008:364:00:15:05.441	 30.96782976	 15.37139398
2008:364:00:15:38.241	 30.96275779	 15.36628213
2008:364:00:16:11.041	 30.95768507	 15.36117944
2008:364:00:16:43.841	 30.95261182	 15.35608584
2008:364:00:17:16.641	 30.94753824	 15.35100130
2008:364:00:17:49.441	 30.94246452	 15.34592579
2008:364:00:18:22.241	 30.93739086	 15.34085925
2008:364:00:18:55.041	 30.93231745	 15.33580164
2008:364:00:19:27.841	 30.92724446	 15.33075293
2008:364:00:20:00.641	 30.92217207	 15.32571308
2008:364:00:20:33.441	 30.91710045	 15.32068204
2008:364:00:21:06.241	 30.91202978	 15.31565978
2008:364:00:21:39.041	 30.90696022	 15.31064627
2008:364:00:22:11.841	 30.90189192	 15.30564146
2008:364:00:22:44.641	 30.89682505	 15.30064532
2008:364:00:23:17.441	 30.89175975	 15.29565781
2008:364:00:23:50.241	 30.88669617	 15.29067890
2008:364:00:24:23.041	 30.88163446	 15.28570856
2008:364:00:24:55.841	 30.87657475	 15.28074674
2008:364:00:25:28.641	 30.87151719	 15.27579342
2008:364:00:26:01.441	 30.86646190	 15.27084857
2008:364:00:26:34.241	 30.86140901	 15.26591214
2008:364:00:27:07.041	 30.85635866	 15.26098412
2008:364:00:27:39.841	 30.85131096	 15.25606447
2008:364:00:28:12.641	 30.84626603	 15.25115315
2008:364:00:28:45.441	 30.84122399	 15.24625014
2008:364:00:29:18.241	 30.83618495	 15.24135541
2008:364:00:29:51.041	 30.83114903	 15.23646893
2008:364:00:30:23.841	 30.82611633	 15.23159067
2008:364:00:30:56.641	 30.82108695	 15.22672060
2008:364:00:31:29.441	 30.81606100	 15.22185869
2008:364:00:32:02.241	 30.81103857	 15.21700492
2008:364:00:32:35.041	 30.80601977	 15.21215925
2008:364:00:33:07.841	 30.80100468	 15.20732167
2008:364:00:33:40.641	 30.79599340	 15.20249214
2008:364:00:34:13.441	 30.79098601	 15.19767064
2008:364:00:34:46.241	 30.78598261	 15.19285714
2008:364:00:35:19.041	 30.78098327	 15.18805162
2008:364:00:35:51.841	 30.77598809	 15.18325405
2008:364:00:36:24.641	 30.77099713	 15.17846441
2008:364:00:36:57.441	 30.76601047	 15.17368267
2008:364:00:37:30.241	 30.76102819	 15.16890881
2008:364:00:38:03.041	 30.75605037	 15.16414281
2008:364:00:38:35.841	 30.75107707	 15.15938464
2008:364:00:39:08.641	 30.74610837	 15.15463428
2008:364:00:39:41.441	 30.74114432	 15.14989170
2008:364:00:40:14.241	 30.73618501	 15.14515689
2008:364:00:40:47.041	 30.73123048	 15.14042982
2008:364:00:41:19.841	 30.72628080	 15.13571047
2008:364:00:41:52.641	 30.72133603	 15.13099882
2008:364:00:42:25.441	 30.71639624	 15.12629485
2008:364:00:42:58.241	 30.71146147	 15.12159853
2008:364:00:43:31.041	 30.70653178	 15.11690984
2008:364:00:44:03.841	 30.70160722	 15.11222877
2008:364:00:44:36.641	 30.69668785	 15.10755529
2008:364:00:45:09.441	 30.69177371	 15.10288939
2008:364:00:45:42.241	 30.68686487	 15.09823104
2008:364:00:46:15.041	 30.68196135	 15.09358022
2008:364:00:46:47.841	 30.67706321	 15.08893692
2008:364:00:47:20.641	 30.67217049	 15.08430111
2008:364:00:47:53.441	 30.66728324	 15.07967278
