Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:307:15:05:21.341	 37.85331254	 25.76390035
2008:307:15:05:54.141	 37.84082645	 25.75196520
2008:307:15:06:26.941	 37.82835212	 25.74004917
2008:307:15:06:59.741	 37.81588969	 25.72815219
2008:307:15:07:32.541	 37.80343932	 25.71627422
2008:307:15:08:05.341	 37.79100116	 25.70441520
2008:307:15:08:38.141	 37.77857534	 25.69257509
2008:307:15:09:10.941	 37.76616200	 25.68075382
2008:307:15:09:43.741	 37.75376127	 25.66895135
2008:307:15:10:16.541	 37.74137329	 25.65716763
2008:307:15:10:49.341	 37.72899818	 25.64540261
2008:307:15:11:22.141	 37.71663605	 25.63365624
2008:307:15:11:54.941	 37.70428704	 25.62192848
2008:307:15:12:27.741	 37.69195125	 25.61021927
2008:307:15:13:00.541	 37.67962879	 25.59852857
2008:307:15:13:33.341	 37.66731977	 25.58685634
2008:307:15:14:06.141	 37.65502431	 25.57520251
2008:307:15:14:38.941	 37.64274249	 25.56356706
2008:307:15:15:11.741	 37.63047442	 25.55194994
2008:307:15:15:44.541	 37.61822019	 25.54035110
2008:307:15:16:17.341	 37.60597990	 25.52877049
2008:307:15:16:50.141	 37.59375363	 25.51720808
2008:307:15:17:22.941	 37.58154148	 25.50566382
2008:307:15:17:55.741	 37.56934352	 25.49413767
2008:307:15:18:28.541	 37.55715985	 25.48262958
2008:307:15:19:01.341	 37.54499053	 25.47113952
2008:307:15:19:34.141	 37.53283564	 25.45966744
2008:307:15:20:06.941	 37.52069526	 25.44821330
2008:307:15:20:39.741	 37.50856946	 25.43677706
2008:307:15:21:12.541	 37.49645831	 25.42535868
2008:307:15:21:45.341	 37.48436187	 25.41395813
2008:307:15:22:18.141	 37.47228021	 25.40257535
2008:307:15:22:50.941	 37.46021340	 25.39121032
2008:307:15:23:23.741	 37.44816149	 25.37986298
2008:307:15:23:56.541	 37.43612454	 25.36853332
2008:307:15:24:29.341	 37.42410261	 25.35722128
2008:307:15:25:02.141	 37.41209575	 25.34592683
2008:307:15:25:34.941	 37.40010402	 25.33464993
2008:307:15:26:07.741	 37.38812746	 25.32339054
2008:307:15:26:40.541	 37.37616612	 25.31214863
2008:307:15:27:13.341	 37.36422005	 25.30092417
2008:307:15:27:46.141	 37.35228930	 25.28971710
2008:307:15:28:18.941	 37.34037391	 25.27852741
2008:307:15:28:51.741	 37.32847392	 25.26735505
2008:307:15:29:24.541	 37.31658937	 25.25619998
2008:307:15:29:57.341	 37.31318752	 25.25300717
2008:307:15:30:30.141	 37.30468456	 25.24502064
2008:307:15:31:02.941	 37.29283076	 25.23388889
2008:307:15:31:35.741	 37.28099229	 25.22277438
2008:307:15:32:08.541	 37.26916919	 25.21167707
2008:307:15:32:41.341	 37.25736148	 25.20059695
2008:307:15:33:14.141	 37.24556921	 25.18953396
2008:307:15:33:46.941	 37.23379242	 25.17848808
2008:307:15:34:19.741	 37.22203113	 25.16745926
2008:307:15:34:52.541	 37.21028539	 25.15644749
2008:307:15:35:25.341	 37.19855521	 25.14545272
2008:307:15:35:58.141	 37.18684064	 25.13447492
2008:307:15:36:30.941	 37.17514169	 25.12351406
2008:307:15:37:03.741	 37.16345840	 25.11257010
2008:307:15:37:36.541	 37.15179079	 25.10164301
2008:307:15:38:09.341	 37.14013889	 25.09073276
2008:307:15:38:42.141	 37.12850271	 25.07983932
2008:307:15:39:14.941	 37.11688229	 25.06896265
2008:307:15:39:47.741	 37.10527765	 25.05810272
2008:307:15:40:20.541	 37.09368879	 25.04725950
2008:307:15:40:53.341	 37.08211575	 25.03643297
