ccd_count clocking datestart             datestop              dec             fep_count obsid pcad_mode pitch  power_cmd  q1                q2                q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board power 
5         1        2008:308:04:09:36.230 2008:308:04:13:36.230 38.6490337999   5         9637  NMAN      78.09  XTZ0000005 -0.542346444      0.0834712814      -0.655616799     0.518709449       279.31397262  300.619725144 TE_0023A -1061     -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342072641.41 342072881.41 1         113.90
5         1        2008:308:04:13:36.230 2008:308:04:48:15.979 39.1497848465   5         9637  NPNT      78.09  XTZ0000005 -0.542079172397   0.0798485850528   -0.658359680796  0.516078390142    278.929604429 301.011869014 TE_0023A -1061     -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342072881.41 342074961.16 1         113.90
5         0        2008:308:04:48:15.979 2008:308:04:51:15.979 39.1497848465   5         9637  NPNT      78.09  AA00000000 -0.542079172397   0.0798485850528   -0.658359680796  0.516078390142    278.929604429 301.011869014 TE_0023A -1061     -99616 clocking,power_cmd                               342074961.16 342075141.16 1         112.30
5         0        2008:308:04:51:15.979 2008:308:04:51:26.230 39.1497848465   5         9716  NMAN      78.09  AA00000000 -0.542079172397   0.0798485850528   -0.658359680796  0.516078390142    278.929604429 301.011869014 TE_0023A -1061     -20680 obsid,pcad_mode,simpos                           342075141.16 342075151.41 1         112.30
5         0        2008:308:04:51:26.230 2008:308:04:54:39.957 39.1497839644   5         9716  NMAN      77.42  AA00000000 -0.542079173      0.0798485916      -0.658359676     0.516078395       278.929605128 301.011868301 TE_0023A -1061     -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342075151.41 342075345.14 1         112.30
5         0        2008:308:04:54:39.957 2008:308:04:56:04.257 39.1497839644   5         9716  NMAN      77.42  AA00000000 -0.542079173      0.0798485916      -0.658359676     0.516078395       278.929605128 301.011868301 TE_0023A -666      -20680 simfa_pos                                        342075345.14 342075429.44 1         112.30
5         0        2008:308:04:56:04.257 2008:308:04:56:11.000 39.1497839644   5         9716  NMAN      77.42  AA00000000 -0.542079173      0.0798485916      -0.658359676     0.516078395       278.929605128 301.011868301 TE_0023A -716      -20680 simfa_pos                                        342075429.44 342075436.18 1         112.30
5         0        2008:308:04:56:11.000 2008:308:05:00:05.601 41.3497025422   5         9716  NMAN      74.31  AA00000000 -0.529030718146   0.0593348861749   -0.680823432709  0.50307586323     275.037587936 305.245687658 TE_0023A -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342075436.18 342075670.79 1         112.30
5         0        2008:308:05:00:05.601 2008:308:05:00:43.601 41.3497025422   5         62813 NMAN      74.31  AA00000000 -0.529030718146   0.0593348861749   -0.680823432709  0.50307586323     275.037587936 305.245687658 TE_0023A -716      -20680 obsid                                            342075670.79 342075708.79 1         112.30
5         0        2008:308:05:00:43.601 2008:308:05:00:47.601 41.3497025422   5         62813 NMAN      74.31  AA00000000 -0.529030718146   0.0593348861749   -0.680823432709  0.50307586323     275.037587936 305.245687658 TE_0023A -716      -20680 clocking,power_cmd                               342075708.79 342075712.79 1         112.30
5         0        2008:308:05:00:47.601 2008:308:05:00:51.601 41.3497025422   5         62813 NMAN      74.31  AA00000000 -0.529030718146   0.0593348861749   -0.680823432709  0.50307586323     275.037587936 305.245687658 TE_0023A -716      -20680 clocking,power_cmd                               342075712.79 342075716.79 1         112.30
0         0        2008:308:05:00:51.601 2008:308:05:00:55.770 41.3497025422   0         62813 NMAN      74.31  WSPOW00000 -0.529030718146   0.0593348861749   -0.680823432709  0.50307586323     275.037587936 305.245687658 TE_0023A -716      -20680 ccd_count,clocking,fep_count,power_cmd,vid_board 342075716.79 342075720.95 1         40.00 
0         0        2008:308:05:00:55.770 2008:308:05:01:15.601 46.9664185701   0         62813 NMAN      67.80  WSPOW00000 -0.478694147992   -0.0122394173981  -0.751900994782  0.453152296181    258.931856259 322.499801777 TE_0023A -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342075720.95 342075740.78 1         40.00 
6         0        2008:308:05:01:15.601 2008:308:05:02:18.601 46.9664185701   6         62813 NMAN      67.80  WSPOW0ED3F -0.478694147992   -0.0122394173981  -0.751900994782  0.453152296181    258.931856259 322.499801777 TE_0023A -716      -20680 ccd_count,clocking,fep_count,power_cmd,vid_board 342075740.78 342075803.78 1         118.00
6         0        2008:308:05:02:18.601 2008:308:05:02:22.601 46.9664185701   6         62813 NMAN      67.80  WSPOW0ED3F -0.478694147992   -0.0122394173981  -0.751900994782  0.453152296181    258.931856259 322.499801777 TE_005AE -716      -20680 si_mode                                          342075803.78 342075807.79 1         118.00
6         1        2008:308:05:02:22.601 2008:308:05:05:40.541 46.9664185701   6         62813 NMAN      67.80  XTZ0000005 -0.478694147992   -0.0122394173981  -0.751900994782  0.453152296181    258.931856259 322.499801777 TE_005AE -716      -20680 clocking,power_cmd                               342075807.79 342076005.72 1         129.00
6         1        2008:308:05:05:40.541 2008:308:05:10:25.311 47.694992333    6         62813 NMAN      59.67  XTZ0000005 -0.39024681465    -0.118439498015   -0.836476857295  0.366040948972    230.575728764 352.526217968 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342076005.72 342076290.50 1         129.00
