tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2009:272:03:24:30.003	2009:272:04:49:30.003	56800	-99612	6	6	0	0	96.60	155.76
2009:272:04:49:30.003	2009:272:06:00:17.601	56800	-99612	6	6	0	0	96.60	155.72
2009:272:06:00:17.601	2009:272:06:04:37.601	56799	-99612	6	6	0	0	96.60	155.68
2009:272:06:04:37.601	2009:272:06:08:57.601	56799	-99612	6	6	0	0	96.60	155.27
2009:272:06:08:57.601	2009:272:06:13:17.601	56799	-99612	6	6	0	0	96.60	153.73
2009:272:06:13:17.601	2009:272:06:17:37.601	56799	-99612	6	6	0	0	96.60	151.08
2009:272:06:17:37.601	2009:272:06:21:57.601	56799	-99612	6	6	0	0	96.60	148.59
2009:272:06:21:57.601	2009:272:06:25:30.005	56799	-99612	6	6	0	0	96.60	147.27
2009:272:06:25:30.005	2009:272:08:25:30.005	56799	-99612	6	6	0	0	96.60	147.02
2009:272:08:25:30.005	2009:272:10:17:22.715	56799	-99612	6	6	0	0	96.60	147.04
2009:272:10:17:22.715	2009:272:10:17:26.715	56798	-99612	6	6	0	0	96.60	147.04
2009:272:10:17:26.715	2009:272:10:17:30.715	56798	-99612	6	6	0	0	96.60	147.04
2009:272:10:17:30.715	2009:272:10:17:54.715	56798	-99612	0	0	1	0	40.00	147.04
2009:272:10:17:54.715	2009:272:10:19:01.715	56798	-99612	6	6	1	0	118.00	147.04
2009:272:10:19:01.715	2009:272:10:25:30.005	56798	-99612	6	6	1	1	129.00	147.04
2009:272:10:25:30.005	2009:272:12:11:54.386	56798	-99612	6	6	1	1	129.00	147.06
2009:272:12:11:54.386	2009:272:12:14:54.386	56798	-99612	6	6	1	1	129.00	147.08
2009:272:12:14:54.386	2009:272:12:16:44.386	12000	-99612	6	6	1	1	129.00	147.08
2009:272:12:16:44.386	2009:272:12:21:34.386	12000	-99612	6	6	1	1	129.00	147.16
2009:272:12:21:34.386	2009:272:12:26:24.386	12000	-99612	6	6	1	1	129.00	147.48
2009:272:12:26:24.386	2009:272:12:31:14.386	12000	-99612	6	6	1	1	129.00	148.03
2009:272:12:31:14.386	2009:272:12:36:04.386	12000	-99612	6	6	1	1	129.00	148.62
2009:272:12:36:04.386	2009:272:12:40:54.386	12000	-99612	6	6	1	1	129.00	149.17
2009:272:12:40:54.386	2009:272:12:43:52.000	12000	-99612	6	6	1	1	129.00	149.57
2009:272:12:43:52.000	2009:272:12:43:52.715	12000	-99612	6	6	1	0	118.00	149.57
2009:272:12:43:52.715	2009:272:12:45:44.386	12000	72438	6	6	1	0	118.00	149.57
2009:272:12:45:44.386	2009:272:12:46:52.715	12000	72438	6	6	1	0	118.00	149.72
2009:272:12:46:52.715	2009:272:12:46:56.715	12000	72438	6	6	1	0	118.00	149.72
2009:272:12:46:56.715	2009:272:12:47:00.715	12000	72438	6	6	1	0	118.00	149.72
2009:272:12:47:00.715	2009:272:12:47:24.715	12000	72438	0	0	1	0	40.00	149.72
2009:272:12:47:24.715	2009:272:12:48:31.715	12000	72438	6	6	1	0	118.00	149.72
2009:272:12:48:31.715	2009:272:12:49:24.776	12000	72438	6	6	1	1	129.00	149.72
2009:272:12:49:24.776	2009:272:15:09:24.776	12000	72438	6	6	1	1	129.00	149.74
2009:272:15:09:24.776	2009:272:17:29:24.776	12000	72438	6	6	1	1	129.00	149.65
2009:272:17:29:24.776	2009:272:19:49:24.776	12000	72438	6	6	1	1	129.00	149.56
2009:272:19:49:24.776	2009:272:22:09:24.776	12000	72438	6	6	1	1	129.00	149.46
2009:272:22:09:24.776	2009:273:00:29:24.776	12000	72438	6	6	1	1	129.00	149.37
2009:273:00:29:24.776	2009:273:02:49:24.776	12000	72438	6	6	1	1	129.00	149.28
2009:273:02:49:24.776	2009:273:05:09:24.776	12000	72438	6	6	1	1	129.00	149.19
2009:273:05:09:24.776	2009:273:07:29:24.776	12000	72438	6	6	1	1	129.00	149.09
2009:273:07:29:24.776	2009:273:09:41:30.715	12000	72438	6	6	1	1	129.00	149.00
2009:273:09:41:30.715	2009:273:09:44:30.715	12000	72438	6	6	1	0	118.00	148.92
2009:273:09:44:30.715	2009:273:09:46:30.715	56797	72438	6	6	1	0	118.00	148.92
2009:273:09:46:30.715	2009:273:09:51:30.715	56797	72438	6	6	1	0	118.00	148.92
2009:273:09:51:30.715	2009:273:09:56:30.715	56797	72438	6	6	1	0	118.00	149.07
2009:273:09:56:30.715	2009:273:10:01:30.715	56797	72438	6	6	1	0	118.00	149.58
2009:273:10:01:30.715	2009:273:10:06:30.715	56797	72438	6	6	1	0	118.00	150.37
2009:273:10:06:30.715	2009:273:10:11:30.715	56797	72438	6	6	1	0	118.00	151.34
2009:273:10:11:30.715	2009:273:10:16:30.715	56797	72438	6	6	1	0	118.00	152.36
2009:273:10:16:30.715	2009:273:10:21:30.715	56797	72438	6	6	1	0	118.00	153.26
2009:273:10:21:30.715	2009:273:10:26:30.715	56797	72438	6	6	1	0	118.00	153.87
2009:273:10:26:30.715	2009:273:10:29:52.291	56797	72438	6	6	1	0	118.00	154.06
