Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:362:01:51:45.451	 22.68434592	 11.16546646
2009:362:01:52:18.251	 22.68222741	 11.16353855
2009:362:01:52:51.051	 22.68011353	 11.16161317
2009:362:01:53:23.851	 22.67800423	 11.15969032
2009:362:01:53:56.651	 22.67589945	 11.15777000
2009:362:01:54:29.451	 22.67379914	 11.15585221
2009:362:01:55:02.251	 22.67170327	 11.15393695
2009:362:01:55:35.051	 22.66961178	 11.15202423
2009:362:01:56:07.851	 22.66752462	 11.15011403
2009:362:01:56:40.651	 22.66544177	 11.14820637
2009:362:01:57:13.451	 22.66336316	 11.14630124
2009:362:01:57:46.251	 22.66128877	 11.14439865
2009:362:01:58:19.051	 22.65921855	 11.14249859
2009:362:01:58:51.851	 22.65715247	 11.14060107
2009:362:01:59:24.651	 22.65509047	 11.13870607
2009:362:01:59:57.451	 22.65471495	 11.13836092
2009:362:02:00:30.251	 22.65302635	 11.13680796
2009:362:02:01:03.051	 22.65097245	 11.13491807
2009:362:02:01:35.851	 22.64892252	 11.13303072
2009:362:02:02:08.651	 22.64687655	 11.13114590
2009:362:02:02:41.451	 22.64483449	 11.12926361
2009:362:02:03:14.251	 22.64279632	 11.12738385
2009:362:02:03:47.051	 22.64076199	 11.12550662
2009:362:02:04:19.851	 22.63873148	 11.12363192
2009:362:02:04:52.651	 22.63670475	 11.12175975
2009:362:02:05:25.451	 22.63468178	 11.11989010
2009:362:02:05:58.251	 22.63266254	 11.11802298
2009:362:02:06:31.051	 22.63064700	 11.11615839
2009:362:02:07:03.851	 22.62863512	 11.11429632
2009:362:02:07:36.651	 22.62662688	 11.11243678
2009:362:02:08:09.451	 22.62462226	 11.11057976
2009:362:02:08:42.251	 22.62262123	 11.10872525
2009:362:02:09:15.051	 22.62062376	 11.10687327
2009:362:02:09:47.851	 22.61862983	 11.10502381
2009:362:02:10:20.651	 22.61663940	 11.10317686
2009:362:02:10:53.451	 22.61465247	 11.10133242
2009:362:02:11:26.251	 22.61266900	 11.09949050
2009:362:02:11:59.051	 22.61068898	 11.09765109
2009:362:02:12:31.851	 22.60871237	 11.09581420
2009:362:02:13:04.651	 22.60673916	 11.09397981
2009:362:02:13:37.451	 22.60476933	 11.09214792
2009:362:02:14:10.251	 22.60280286	 11.09031854
2009:362:02:14:43.051	 22.60083971	 11.08849167
2009:362:02:15:15.851	 22.59887989	 11.08666729
2009:362:02:15:48.651	 22.59692335	 11.08484542
2009:362:02:16:21.451	 22.59497010	 11.08302604
2009:362:02:16:54.251	 22.59302010	 11.08120916
2009:362:02:17:27.051	 22.59107334	 11.07939476
2009:362:02:17:59.851	 22.58912980	 11.07758287
2009:362:02:18:32.651	 22.58718946	 11.07577346
2009:362:02:19:05.451	 22.58525231	 11.07396653
2009:362:02:19:38.251	 22.58331832	 11.07216209
2009:362:02:20:11.051	 22.58138749	 11.07036014
2009:362:02:20:43.851	 22.57945980	 11.06856066
2009:362:02:21:16.651	 22.57753523	 11.06676366
2009:362:02:21:49.451	 22.57561376	 11.06496914
2009:362:02:22:22.251	 22.57369538	 11.06317709
2009:362:02:22:55.051	 22.57178007	 11.06138751
2009:362:02:23:27.851	 22.56986783	 11.05960040
2009:362:02:24:00.651	 22.56795863	 11.05781575
2009:362:02:24:33.451	 22.56605246	 11.05603357
2009:362:02:25:06.251	 22.56414932	 11.05425385
2009:362:02:25:39.051	 22.56224917	 11.05247659
2009:362:02:26:11.851	 22.56035202	 11.05070179
2009:362:02:26:44.651	 22.55845785	 11.04892943
2009:362:02:27:17.451	 22.55656664	 11.04715953
2009:362:02:27:50.251	 22.55467838	 11.04539208
2009:362:02:28:23.051	 22.55279307	 11.04362708
2009:362:02:28:55.851	 22.55091069	 11.04186452
2009:362:02:29:28.651	 22.54903122	 11.04010439
2009:362:02:30:01.451	 22.54715466	 11.03834671
2009:362:02:30:34.251	 22.54528100	 11.03659146
2009:362:02:31:07.051	 22.54341021	 11.03483865
2009:362:02:31:39.851	 22.54154230	 11.03308826
2009:362:02:32:12.651	 22.53967726	 11.03134031
2009:362:02:32:45.451	 22.53781507	 11.02959478
2009:362:02:33:18.251	 22.53595572	 11.02785167
2009:362:02:33:51.051	 22.53409920	 11.02611099
2009:362:02:34:23.851	 22.53224551	 11.02437272
2009:362:02:34:56.651	 22.53039463	 11.02263687
2009:362:02:35:29.451	 22.52854655	 11.02090342
2009:362:02:36:02.251	 22.52670126	 11.01917239
2009:362:02:36:35.051	 22.52485875	 11.01744376
2009:362:02:37:07.851	 22.52301902	 11.01571753
2009:362:02:37:40.651	 22.52118205	 11.01399370
2009:362:02:38:13.451	 22.51934784	 11.01227227
2009:362:02:38:46.251	 22.51751638	 11.01055323
2009:362:02:39:19.051	 22.51568765	 11.00883659
2009:362:02:39:51.851	 22.51386166	 11.00712233
2009:362:02:40:24.651	 22.51203838	 11.00541046
2009:362:02:40:57.451	 22.51021782	 11.00370096
2009:362:02:41:30.251	 22.50839997	 11.00199385
2009:362:02:42:03.051	 22.50658481	 11.00028912
2009:362:02:42:35.851	 22.50477235	 10.99858676
2009:362:02:43:08.651	 22.50296257	 10.99688677
2009:362:02:43:41.451	 22.50115546	 10.99518915
2009:362:02:44:14.251	 22.49935102	 10.99349389
2009:362:02:44:47.051	 22.49754924	 10.99180100
2009:362:02:45:19.851	 22.49575011	 10.99011046
2009:362:02:45:52.651	 22.49395363	 10.98842228
2009:362:02:46:25.451	 22.49215978	 10.98673645
2009:362:02:46:58.251	 22.49036857	 10.98505298
2009:362:02:47:31.051	 22.48857999	 10.98337185
2009:362:02:48:03.851	 22.48679402	 10.98169306
2009:362:02:48:36.651	 22.48501066	 10.98001662
2009:362:02:49:09.451	 22.48322991	 10.97834252
2009:362:02:49:42.251	 22.48145176	 10.97667075
2009:362:02:50:15.051	 22.47967620	 10.97500131
2009:362:02:50:47.851	 22.47790323	 10.97333420
2009:362:02:51:20.651	 22.47613283	 10.97166942
2009:362:02:51:53.451	 22.47436501	 10.97000696
2009:362:02:52:26.251	 22.47259976	 10.96834682
2009:362:02:52:59.051	 22.47083707	 10.96668900
2009:362:02:53:31.851	 22.46907693	 10.96503350
2009:362:02:54:04.651	 22.46731935	 10.96338030
2009:362:02:54:37.451	 22.46556431	 10.96172941
2009:362:02:55:10.251	 22.46381180	 10.96008083
2009:362:02:55:43.051	 22.46206183	 10.95843455
2009:362:02:56:15.851	 22.46031439	 10.95679057
2009:362:02:56:48.651	 22.45856947	 10.95514889
2009:362:02:57:21.451	 22.45682706	 10.95350950
