tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2010:007:00:52:19.098	2010:007:00:52:23.098	11986	73176	6	6	1	0	118.00	147.62
2010:007:00:52:23.098	2010:007:00:52:47.098	11986	73176	0	0	1	0	40.00	147.62
2010:007:00:52:47.098	2010:007:00:53:54.098	11986	73176	6	6	1	0	118.00	147.62
2010:007:00:53:54.098	2010:007:00:56:14.749	11986	73176	6	6	1	1	129.00	147.62
2010:007:00:56:14.749	2010:007:01:00:34.749	11986	73176	6	6	1	1	129.00	136.03
2010:007:01:00:34.749	2010:007:01:04:54.749	11986	73176	6	6	1	1	129.00	117.47
2010:007:01:04:54.749	2010:007:01:09:14.749	11986	73176	6	6	1	1	129.00	99.40
2010:007:01:09:14.749	2010:007:01:13:03.648	11986	73176	6	6	1	1	129.00	88.83
2010:007:01:13:03.648	2010:007:03:30:43.392	11986	73176	6	6	1	1	129.00	86.37
2010:007:03:30:43.392	2010:007:03:30:53.643	11986	91256	6	6	1	0	118.00	86.37
2010:007:03:30:53.643	2010:007:03:33:43.392	11986	91256	6	6	1	0	118.00	86.37
2010:007:03:33:43.392	2010:007:03:35:33.643	11712	91256	6	6	1	0	118.00	86.37
2010:007:03:35:33.643	2010:007:03:38:33.992	11712	91256	6	6	1	0	118.00	88.27
2010:007:03:38:33.992	2010:007:03:38:37.992	11712	91256	6	6	1	0	118.00	88.27
2010:007:03:38:37.992	2010:007:03:38:41.992	11712	91256	6	6	1	0	118.00	88.27
2010:007:03:38:41.992	2010:007:03:39:05.992	11712	91256	0	0	1	0	40.00	88.27
2010:007:03:39:05.992	2010:007:03:40:12.992	11712	91256	5	5	1	0	112.30	88.27
2010:007:03:40:12.992	2010:007:03:40:13.643	11712	91256	5	5	1	1	113.90	88.27
2010:007:03:40:13.643	2010:007:03:44:53.643	11712	91256	5	5	1	1	113.90	95.49
2010:007:03:44:53.643	2010:007:03:49:33.643	11712	91256	5	5	1	1	113.90	107.64
2010:007:03:49:33.643	2010:007:03:54:13.643	11712	91256	5	5	1	1	113.90	120.68
2010:007:03:54:13.643	2010:007:03:58:53.643	11712	91256	5	5	1	1	113.90	132.98
2010:007:03:58:53.643	2010:007:04:03:05.373	11712	91256	5	5	1	1	113.90	139.81
2010:007:04:03:05.373	2010:007:06:03:05.373	11712	91256	5	5	1	1	113.90	141.31
2010:007:06:03:05.373	2010:007:08:03:05.373	11712	91256	5	5	1	1	113.90	141.39
2010:007:08:03:05.373	2010:007:10:03:05.373	11712	91256	5	5	1	1	113.90	141.48
2010:007:10:03:05.373	2010:007:11:38:24.553	11712	91256	5	5	1	1	113.90	141.56
2010:007:11:38:24.553	2010:007:11:40:32.743	11712	-99616	5	5	1	0	112.30	141.56
2010:007:11:40:32.743	2010:007:11:41:24.553	11712	-99616	5	5	1	0	112.30	141.63
2010:007:11:41:24.553	2010:007:11:44:22.492	56541	-99616	5	5	1	0	112.30	141.63
2010:007:11:44:22.492	2010:007:11:44:26.492	56541	-99616	5	5	1	0	112.30	141.63
2010:007:11:44:26.492	2010:007:11:44:30.492	56541	-99616	5	5	1	0	112.30	141.63
2010:007:11:44:30.492	2010:007:11:44:32.748	56541	-99616	0	0	1	0	40.00	141.63
2010:007:11:44:32.748	2010:007:11:44:54.492	56541	-99616	0	0	1	0	40.00	141.63
2010:007:11:44:54.492	2010:007:11:46:01.492	56541	-99616	6	6	1	0	118.00	141.63
2010:007:11:46:01.492	2010:007:11:48:52.492	56541	-99616	6	6	1	1	129.00	141.63
2010:007:11:48:52.492	2010:007:11:49:02.743	56540	-99616	6	6	1	1	129.00	141.63
2010:007:11:49:02.743	2010:007:11:53:32.743	56540	-99616	6	6	1	1	129.00	141.64
2010:007:11:53:32.743	2010:007:11:58:02.743	56540	-99616	6	6	1	1	129.00	144.59
2010:007:11:58:02.743	2010:007:12:02:19.912	56540	-99616	6	6	1	1	129.00	152.79
2010:007:12:02:19.912	2010:007:13:14:01.492	56540	-99616	6	6	1	1	129.00	155.44
2010:007:13:14:01.492	2010:007:13:17:01.492	56540	-99616	6	6	1	0	118.00	155.44
2010:007:13:17:01.492	2010:007:13:17:10.492	56540	-99616	6	6	1	0	118.00	155.44
2010:007:13:17:10.492	2010:007:13:20:00.011	56540	-99616	6	6	0	0	96.60	155.44
2010:007:13:20:00.011	2010:007:13:20:10.262	56539	-99616	6	6	0	0	96.60	155.44
2010:007:13:20:10.262	2010:007:13:24:40.262	56539	-99616	6	6	0	0	96.60	155.49
2010:007:13:24:40.262	2010:007:13:29:10.262	56539	-99616	6	6	0	0	96.60	155.51
2010:007:13:29:10.262	2010:007:13:33:40.262	56539	-99616	6	6	0	0	96.60	155.57
2010:007:13:33:40.262	2010:007:13:38:10.262	56539	-99616	6	6	0	0	96.60	155.68
2010:007:13:38:10.262	2010:007:13:42:40.262	56539	-99616	6	6	0	0	96.60	155.80
2010:007:13:42:40.262	2010:007:13:47:10.262	56539	-99616	6	6	0	0	96.60	155.91
2010:007:13:47:10.262	2010:007:13:51:15.934	56539	-99616	6	6	0	0	96.60	155.96
2010:007:13:51:15.934	2010:007:15:56:15.934	56539	-99616	6	6	0	0	96.60	155.97
2010:007:15:56:15.934	2010:007:18:01:15.934	56539	-99616	6	6	0	0	96.60	155.97
2010:007:18:01:15.934	2010:007:20:06:15.934	56539	-99616	6	6	0	0	96.60	155.97
2010:007:20:06:15.934	2010:007:21:47:08.994	56539	-99616	6	6	0	0	96.60	155.97
2010:007:21:47:08.994	2010:007:21:47:19.245	56538	-99616	6	6	0	0	96.60	155.97
2010:007:21:47:19.245	2010:007:21:51:49.245	56538	-99616	6	6	0	0	96.60	155.97
2010:007:21:51:49.245	2010:007:21:56:19.245	56538	-99616	6	6	0	0	96.60	155.95
2010:007:21:56:19.245	2010:007:22:00:15.748	56538	-99616	6	6	0	0	96.60	155.92
2010:007:22:00:15.748	2010:007:22:04:34.492	56538	-99616	6	6	0	0	96.60	155.92
2010:007:22:04:34.492	2010:007:22:04:38.492	56538	-99616	6	6	0	0	96.60	155.92
2010:007:22:04:38.492	2010:007:22:04:42.492	56538	-99616	6	6	0	0	96.60	155.92
2010:007:22:04:42.492	2010:007:22:05:06.492	56538	-99616	0	0	1	0	40.00	155.92
2010:007:22:05:06.492	2010:007:22:06:13.492	56538	-99616	6	6	1	0	118.00	155.92
2010:007:22:06:13.492	2010:008:00:03:53.497	56538	-99616	6	6	1	1	129.00	155.92
2010:008:00:03:53.497	2010:008:00:08:23.497	56538	-99616	6	6	1	1	129.00	155.89
2010:008:00:08:23.497	2010:008:00:12:53.497	56538	-99616	6	6	1	1	129.00	152.36
2010:008:00:12:53.497	2010:008:00:17:23.497	56538	-99616	6	6	1	1	129.00	139.98
2010:008:00:17:23.497	2010:008:00:19:22.492	56538	-99616	6	6	1	1	129.00	120.65
2010:008:00:19:22.492	2010:008:00:21:53.497	56538	-99616	6	6	1	0	118.00	120.65
2010:008:00:21:53.497	2010:008:00:22:22.492	56538	-99616	6	6	1	0	118.00	101.49
2010:008:00:22:22.492	2010:008:00:25:22.492	12069	73176	6	6	1	0	118.00	101.49
2010:008:00:25:22.492	2010:008:00:25:26.492	12069	73176	6	6	1	0	118.00	101.49
2010:008:00:25:26.492	2010:008:00:25:30.492	12069	73176	6	6	1	0	118.00	101.49
2010:008:00:25:30.492	2010:008:00:25:54.492	12069	73176	0	0	1	0	40.00	101.49
2010:008:00:25:54.492	2010:008:00:26:23.497	12069	73176	6	6	1	0	118.00	101.49
2010:008:00:26:23.497	2010:008:00:27:01.492	12069	73176	6	6	1	0	118.00	89.54
2010:008:00:27:01.492	2010:008:00:30:41.983	12069	73176	6	6	1	1	129.00	89.54
2010:008:00:30:41.983	2010:008:02:20:41.983	12069	73176	6	6	1	1	129.00	86.36
2010:008:02:20:41.983	2010:008:04:10:41.983	12069	73176	6	6	1	1	129.00	86.36
2010:008:04:10:41.983	2010:008:05:53:10.492	12069	73176	6	6	1	1	129.00	86.35
2010:008:05:53:10.492	2010:008:05:53:20.743	12069	73176	6	6	1	0	118.00	86.35
2010:008:05:53:20.743	2010:008:05:56:10.492	12069	73176	6	6	1	0	118.00	86.35
2010:008:05:56:10.492	2010:008:05:57:40.743	56537	73176	6	6	1	0	118.00	86.35
2010:008:05:57:40.743	2010:008:06:02:00.743	56537	73176	6	6	1	0	118.00	89.61
2010:008:06:02:00.743	2010:008:06:06:20.743	56537	73176	6	6	1	0	118.00	101.08
2010:008:06:06:20.743	2010:008:06:10:40.743	56537	73176	6	6	1	0	118.00	119.50
2010:008:06:10:40.743	2010:008:06:15:00.743	56537	73176	6	6	1	0	118.00	137.52
2010:008:06:15:00.743	2010:008:06:18:52.705	56537	73176	6	6	1	0	118.00	148.14
2010:008:06:18:52.705	2010:008:06:23:22.449	56537	73176	6	6	1	0	118.00	150.66
2010:008:06:23:22.449	2010:008:06:23:32.700	11010	75624	6	6	1	0	118.00	150.66
2010:008:06:23:32.700	2010:008:06:27:52.700	11010	75624	6	6	1	0	118.00	150.66
2010:008:06:27:52.700	2010:008:06:28:13.049	11010	75624	6	6	1	0	118.00	150.34
2010:008:06:28:13.049	2010:008:06:28:17.049	11010	75624	6	6	1	0	118.00	150.34
2010:008:06:28:17.049	2010:008:06:28:21.049	11010	75624	6	6	1	0	118.00	150.34
2010:008:06:28:21.049	2010:008:06:28:45.049	11010	75624	0	0	1	0	40.00	150.34
2010:008:06:28:45.049	2010:008:06:29:52.049	11010	75624	6	6	1	0	118.00	150.34
2010:008:06:29:52.049	2010:008:06:32:12.700	11010	75624	6	6	1	1	129.00	150.34
2010:008:06:32:12.700	2010:008:06:36:32.700	11010	75624	6	6	1	1	129.00	149.12
2010:008:06:36:32.700	2010:008:06:40:52.700	11010	75624	6	6	1	1	129.00	146.92
2010:008:06:40:52.700	2010:008:06:45:12.700	11010	75624	6	6	1	1	129.00	144.59
2010:008:06:45:12.700	2010:008:06:49:32.700	11010	75624	6	6	1	1	129.00	142.55
2010:008:06:49:32.700	2010:008:06:53:32.001	11010	75624	6	6	1	1	129.00	141.49
2010:008:06:53:32.001	2010:008:09:18:32.001	11010	75624	6	6	1	1	129.00	141.25
2010:008:09:18:32.001	2010:008:11:43:32.001	11010	75624	6	6	1	1	129.00	141.14
2010:008:11:43:32.001	2010:008:14:08:32.001	11010	75624	6	6	1	1	129.00	141.04
2010:008:14:08:32.001	2010:008:16:33:32.001	11010	75624	6	6	1	1	129.00	140.94
2010:008:16:33:32.001	2010:008:18:58:32.001	11010	75624	6	6	1	1	129.00	140.84
2010:008:18:58:32.001	2010:008:21:23:32.001	11010	75624	6	6	1	1	129.00	140.74
2010:008:21:23:32.001	2010:008:23:48:32.001	11010	75624	6	6	1	1	129.00	140.63
2010:008:23:48:32.001	2010:009:02:13:32.001	11010	75624	6	6	1	1	129.00	140.53
2010:009:02:13:32.001	2010:009:04:38:32.001	11010	75624	6	6	1	1	129.00	140.43
2010:009:04:38:32.001	2010:009:07:03:32.001	11010	75624	6	6	1	1	129.00	140.33
2010:009:07:03:32.001	2010:009:09:28:32.001	11010	75624	6	6	1	1	129.00	140.23
2010:009:09:28:32.001	2010:009:11:53:32.001	11010	75624	6	6	1	1	129.00	140.13
2010:009:11:53:32.001	2010:009:14:18:32.001	11010	75624	6	6	1	1	129.00	140.02
2010:009:14:18:32.001	2010:009:16:09:31.746	11010	75624	6	6	1	1	129.00	139.92
2010:009:16:09:31.746	2010:009:16:09:41.997	11010	75624	6	6	1	0	118.00	139.92
2010:009:16:09:41.997	2010:009:16:12:31.746	11010	75624	6	6	1	0	118.00	139.84
2010:009:16:12:31.746	2010:009:16:14:41.997	56536	75624	6	6	1	0	118.00	139.84
2010:009:16:14:41.997	2010:009:16:19:41.997	56536	75624	6	6	1	0	118.00	140.31
2010:009:16:19:41.997	2010:009:16:24:41.997	56536	75624	6	6	1	0	118.00	142.13
2010:009:16:24:41.997	2010:009:16:29:41.997	56536	75624	6	6	1	0	118.00	145.10
2010:009:16:29:41.997	2010:009:16:34:41.997	56536	75624	6	6	1	0	118.00	148.13
2010:009:16:34:41.997	2010:009:16:39:09.407	56536	75624	6	6	1	0	118.00	149.92
2010:009:16:39:09.407	2010:009:16:43:39.152	56536	75624	6	6	1	0	118.00	150.31
2010:009:16:43:39.152	2010:009:16:43:49.403	12071	73176	6	6	1	0	118.00	150.31
2010:009:16:43:49.403	2010:009:16:48:09.403	12071	73176	6	6	1	0	118.00	150.31
2010:009:16:48:09.403	2010:009:16:48:29.752	12071	73176	6	6	1	0	118.00	147.07
2010:009:16:48:29.752	2010:009:16:48:33.752	12071	73176	6	6	1	0	118.00	147.07
2010:009:16:48:33.752	2010:009:16:48:37.752	12071	73176	6	6	1	0	118.00	147.07
2010:009:16:48:37.752	2010:009:16:49:01.752	12071	73176	0	0	1	0	40.00	147.07
2010:009:16:49:01.752	2010:009:16:50:08.752	12071	73176	6	6	1	0	118.00	147.07
2010:009:16:50:08.752	2010:009:16:52:29.403	12071	73176	6	6	1	1	129.00	147.07
2010:009:16:52:29.403	2010:009:16:56:49.403	12071	73176	6	6	1	1	129.00	135.66
2010:009:16:56:49.403	2010:009:17:01:09.403	12071	73176	6	6	1	1	129.00	117.39
2010:009:17:01:09.403	2010:009:17:05:29.403	12071	73176	6	6	1	1	129.00	99.52
2010:009:17:05:29.403	2010:009:17:09:26.348	12071	73176	6	6	1	1	129.00	88.93
2010:009:17:09:26.348	2010:009:18:20:26.092	12071	73176	6	6	1	1	129.00	86.34
2010:009:18:20:26.092	2010:009:18:20:36.343	12071	75624	6	6	1	0	118.00	86.34
2010:009:18:20:36.343	2010:009:18:23:26.092	12071	75624	6	6	1	0	118.00	86.34
2010:009:18:23:26.092	2010:009:18:24:56.343	11501	75624	6	6	1	0	118.00	86.34
2010:009:18:24:56.343	2010:009:18:28:16.692	11501	75624	6	6	1	0	118.00	89.35
2010:009:18:28:16.692	2010:009:18:28:20.692	11501	75624	6	6	1	0	118.00	89.35
2010:009:18:28:20.692	2010:009:18:28:24.692	11501	75624	6	6	1	0	118.00	89.35
2010:009:18:28:24.692	2010:009:18:28:48.692	11501	75624	0	0	1	0	40.00	89.35
2010:009:18:28:48.692	2010:009:18:29:16.343	11501	75624	6	6	1	0	118.00	89.35
2010:009:18:29:16.343	2010:009:18:29:55.692	11501	75624	6	6	1	0	118.00	100.05
2010:009:18:29:55.692	2010:009:18:33:36.343	11501	75624	6	6	1	1	129.00	100.05
2010:009:18:33:36.343	2010:009:18:37:56.343	11501	75624	6	6	1	1	129.00	117.32
2010:009:18:37:56.343	2010:009:18:42:16.343	11501	75624	6	6	1	1	129.00	134.01
2010:009:18:42:16.343	2010:009:18:46:00.082	11501	75624	6	6	1	1	129.00	143.51
2010:009:18:46:00.082	2010:009:20:46:00.082	11501	75624	6	6	1	1	129.00	145.61
2010:009:20:46:00.082	2010:009:22:46:00.082	11501	75624	6	6	1	1	129.00	145.65
2010:009:22:46:00.082	2010:010:00:28:07.692	11501	75624	6	6	1	1	129.00	145.69
2010:010:00:28:07.692	2010:010:00:28:17.943	11501	75624	6	6	1	0	118.00	145.69
2010:010:00:28:17.943	2010:010:00:31:07.692	11501	75624	6	6	1	0	118.00	145.72
2010:010:00:31:07.692	2010:010:00:31:11.692	11958	75624	6	6	1	0	118.00	145.72
2010:010:00:31:11.692	2010:010:00:31:15.692	11958	75624	6	6	1	0	118.00	145.72
2010:010:00:31:15.692	2010:010:00:31:39.692	11958	75624	0	0	1	0	40.00	145.72
2010:010:00:31:39.692	2010:010:00:32:37.943	11958	75624	1	1	1	0	58.30	145.72
2010:010:00:32:37.943	2010:010:00:32:46.692	11958	75624	1	1	1	0	58.30	142.81
2010:010:00:32:46.692	2010:010:00:36:57.943	11958	75624	1	1	1	1	57.00	142.81
2010:010:00:36:57.943	2010:010:00:41:17.943	11958	75624	1	1	1	1	57.00	132.28
2010:010:00:41:17.943	2010:010:00:45:37.943	11958	75624	1	1	1	1	57.00	115.08
2010:010:00:45:37.943	2010:010:00:49:57.943	11958	75624	1	1	1	1	57.00	97.10
2010:010:00:49:57.943	2010:010:00:54:17.943	11958	75624	1	1	1	1	57.00	80.21
2010:010:00:54:17.943	2010:010:00:58:26.574	11958	75624	1	1	1	1	57.00	70.14
2010:010:00:58:26.574	2010:010:03:15:40.351	11958	75624	1	1	1	1	57.00	67.52
2010:010:03:15:40.351	2010:010:03:17:27.036	11958	-99616	1	1	1	0	58.30	67.52
2010:010:03:17:27.036	2010:010:03:18:40.351	11958	-99616	1	1	1	0	58.30	67.50
2010:010:03:18:40.351	2010:010:03:21:16.785	56535	-99616	1	1	1	0	58.30	67.50
2010:010:03:21:16.785	2010:010:03:21:20.785	56535	-99616	1	1	1	0	58.30	67.50
2010:010:03:21:20.785	2010:010:03:21:24.785	56535	-99616	1	1	1	0	58.30	67.50
2010:010:03:21:24.785	2010:010:03:21:27.041	56535	-99616	0	0	1	0	40.00	67.50
2010:010:03:21:27.041	2010:010:03:21:48.785	56535	-99616	0	0	1	0	40.00	67.50
2010:010:03:21:48.785	2010:010:03:22:55.785	56535	-99616	6	6	1	0	118.00	67.50
2010:010:03:22:55.785	2010:010:03:25:46.785	56535	-99616	6	6	1	1	129.00	67.50
2010:010:03:25:46.785	2010:010:03:25:57.036	56534	-99616	6	6	1	1	129.00	67.50
2010:010:03:25:57.036	2010:010:03:30:37.036	56534	-99616	6	6	1	1	129.00	67.50
2010:010:03:30:37.036	2010:010:03:35:17.036	56534	-99616	6	6	1	1	129.00	71.16
2010:010:03:35:17.036	2010:010:03:39:57.036	56534	-99616	6	6	1	1	129.00	84.02
2010:010:03:39:57.036	2010:010:03:44:37.036	56534	-99616	6	6	1	1	129.00	103.78
2010:010:03:44:37.036	2010:010:03:49:17.036	56534	-99616	6	6	1	1	129.00	124.00
2010:010:03:49:17.036	2010:010:03:53:57.036	56534	-99616	6	6	1	1	129.00	142.80
2010:010:03:53:57.036	2010:010:03:57:17.208	56534	-99616	6	6	1	1	129.00	153.07
2010:010:03:57:17.208	2010:010:04:41:36.785	56534	-99616	6	6	1	1	129.00	154.77
2010:010:04:41:36.785	2010:010:04:44:36.785	56534	-99616	6	6	1	0	118.00	154.77
2010:010:04:44:36.785	2010:010:04:44:45.785	56534	-99616	6	6	1	0	118.00	154.77
2010:010:04:44:45.785	2010:010:05:03:46.345	56534	-99616	6	6	0	0	96.60	154.77
2010:010:05:03:46.345	2010:010:05:03:56.596	56533	-99616	6	6	0	0	96.60	154.77
2010:010:05:03:56.596	2010:010:05:08:36.596	56533	-99616	6	6	0	0	96.60	154.74
2010:010:05:08:36.596	2010:010:05:13:16.596	56533	-99616	6	6	0	0	96.60	154.76
2010:010:05:13:16.596	2010:010:05:17:56.596	56533	-99616	6	6	0	0	96.60	154.85
2010:010:05:17:56.596	2010:010:05:22:36.596	56533	-99616	6	6	0	0	96.60	155.03
2010:010:05:22:36.596	2010:010:05:27:16.596	56533	-99616	6	6	0	0	96.60	155.24
2010:010:05:27:16.596	2010:010:05:31:56.596	56533	-99616	6	6	0	0	96.60	155.45
2010:010:05:31:56.596	2010:010:05:36:36.596	56533	-99616	6	6	0	0	96.60	155.63
2010:010:05:36:36.596	2010:010:05:40:55.579	56533	-99616	6	6	0	0	96.60	155.72
2010:010:05:40:55.579	2010:010:07:10:55.579	56533	-99616	6	6	0	0	96.60	155.74
2010:010:07:10:55.579	2010:010:08:28:35.325	56533	-99616	6	6	0	0	96.60	155.71
2010:010:08:28:35.325	2010:010:08:28:45.576	56532	-99616	6	6	0	0	96.60	155.71
2010:010:08:28:45.576	2010:010:08:33:15.576	56532	-99616	6	6	0	0	96.60	155.69
2010:010:08:33:15.576	2010:010:08:37:45.576	56532	-99616	6	6	0	0	96.60	155.66
2010:010:08:37:45.576	2010:010:08:42:15.576	56532	-99616	6	6	0	0	96.60	155.53
2010:010:08:42:15.576	2010:010:08:46:45.576	56532	-99616	6	6	0	0	96.60	155.28
2010:010:08:46:45.576	2010:010:08:51:15.576	56532	-99616	6	6	0	0	96.60	155.01
2010:010:08:51:15.576	2010:010:08:55:45.576	56532	-99616	6	6	0	0	96.60	154.76
2010:010:08:55:45.576	2010:010:08:59:34.156	56532	-99616	6	6	0	0	96.60	154.64
2010:010:08:59:34.156	2010:010:11:14:34.156	56532	-99616	6	6	0	0	96.60	154.61
2010:010:11:14:34.156	2010:010:13:18:21.713	56532	-99616	6	6	0	0	96.60	154.70
2010:010:13:18:21.713	2010:010:13:18:31.964	56531	-99616	6	6	0	0	96.60	154.70
2010:010:13:18:31.964	2010:010:13:23:11.964	56531	-99616	6	6	0	0	96.60	154.79
2010:010:13:23:11.964	2010:010:13:27:51.964	56531	-99616	6	6	0	0	96.60	154.79
2010:010:13:27:51.964	2010:010:13:32:31.964	56531	-99616	6	6	0	0	96.60	154.78
2010:010:13:32:31.964	2010:010:13:37:11.964	56531	-99616	6	6	0	0	96.60	154.76
2010:010:13:37:11.964	2010:010:13:41:51.964	56531	-99616	6	6	0	0	96.60	154.73
2010:010:13:41:51.964	2010:010:13:46:31.964	56531	-99616	6	6	0	0	96.60	154.70
2010:010:13:46:31.964	2010:010:13:51:11.964	56531	-99616	6	6	0	0	96.60	154.65
2010:010:13:51:11.964	2010:010:13:55:51.964	56531	-99616	6	6	0	0	96.60	154.62
2010:010:13:55:51.964	2010:010:13:59:04.039	56531	-99616	6	6	0	0	96.60	154.60
2010:010:13:59:04.039	2010:010:14:03:22.785	56531	-99616	6	6	0	0	96.60	154.59
2010:010:14:03:22.785	2010:010:14:03:26.785	56531	-99616	6	6	0	0	96.60	154.59
2010:010:14:03:26.785	2010:010:14:03:30.785	56531	-99616	6	6	0	0	96.60	154.59
2010:010:14:03:30.785	2010:010:14:03:54.785	56531	-99616	0	0	1	0	40.00	154.59
2010:010:14:03:54.785	2010:010:14:05:01.785	56531	-99616	6	6	1	0	118.00	154.59
2010:010:14:05:01.785	2010:010:15:17:59.457	56531	-99616	6	6	1	1	129.00	154.59
2010:010:15:17:59.457	2010:010:15:22:39.457	56531	-99616	6	6	1	1	129.00	154.57
2010:010:15:22:39.457	2010:010:15:27:19.457	56531	-99616	6	6	1	1	129.00	150.83
2010:010:15:27:19.457	2010:010:15:31:59.457	56531	-99616	6	6	1	1	129.00	137.75
2010:010:15:31:59.457	2010:010:15:36:10.785	56531	-99616	6	6	1	1	129.00	117.93
2010:010:15:36:10.785	2010:010:15:36:39.457	56531	-99616	6	6	1	0	118.00	117.93
2010:010:15:36:39.457	2010:010:15:39:10.785	56531	-99616	6	6	1	0	118.00	99.04
2010:010:15:39:10.785	2010:010:15:41:19.457	12070	73176	6	6	1	0	118.00	99.04
2010:010:15:41:19.457	2010:010:15:42:10.785	12070	73176	6	6	1	0	118.00	88.34
2010:010:15:42:10.785	2010:010:15:42:14.785	12070	73176	6	6	1	0	118.00	88.34
2010:010:15:42:14.785	2010:010:15:42:18.785	12070	73176	6	6	1	0	118.00	88.34
2010:010:15:42:18.785	2010:010:15:42:42.785	12070	73176	0	0	1	0	40.00	88.34
2010:010:15:42:42.785	2010:010:15:43:49.785	12070	73176	6	6	1	0	118.00	88.34
2010:010:15:43:49.785	2010:010:15:44:54.116	12070	73176	6	6	1	1	129.00	88.34
2010:010:15:44:54.116	2010:010:17:34:54.116	12070	73176	6	6	1	1	129.00	86.33
2010:010:17:34:54.116	2010:010:19:24:54.116	12070	73176	6	6	1	1	129.00	86.33
2010:010:19:24:54.116	2010:010:20:56:38.785	12070	73176	6	6	1	1	129.00	86.32
2010:010:20:56:38.785	2010:010:20:56:49.036	12070	89824	6	6	1	0	118.00	86.32
2010:010:20:56:49.036	2010:010:20:59:38.785	12070	89824	6	6	1	0	118.00	86.32
2010:010:20:59:38.785	2010:010:21:01:39.036	11859	89824	6	6	1	0	118.00	86.32
2010:010:21:01:39.036	2010:010:21:04:29.385	11859	89824	6	6	1	0	118.00	82.88
2010:010:21:04:29.385	2010:010:21:04:33.385	11859	89824	6	6	1	0	118.00	82.88
2010:010:21:04:33.385	2010:010:21:04:37.385	11859	89824	6	6	1	0	118.00	82.88
2010:010:21:04:37.385	2010:010:21:05:01.385	11859	89824	0	0	1	0	40.00	82.88
2010:010:21:05:01.385	2010:010:21:06:08.385	11859	89824	5	5	1	0	112.30	82.88
2010:010:21:06:08.385	2010:010:21:06:29.036	11859	89824	5	5	1	1	113.90	82.88
2010:010:21:06:29.036	2010:010:21:11:19.036	11859	89824	5	5	1	1	113.90	71.08
2010:010:21:11:19.036	2010:010:21:15:46.830	11859	89824	5	5	1	1	113.90	60.09
2010:010:21:15:46.830	2010:010:23:15:46.830	11859	89824	5	5	1	1	113.90	57.34
2010:010:23:15:46.830	2010:011:01:15:46.830	11859	89824	5	5	1	1	113.90	57.31
2010:011:01:15:46.830	2010:011:02:57:45.385	11859	89824	5	5	1	1	113.90	57.27
2010:011:02:57:45.385	2010:011:03:01:45.385	11859	89824	5	5	1	1	113.90	57.24
2010:011:03:01:45.385	2010:011:03:01:45.385	11859	89824	5	5	1	0	112.30	57.24
