Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:309:05:52:29.600	 26.36163907	 12.72528913
2008:309:05:53:02.400	 26.35781004	 12.72169790
2008:309:05:53:35.200	 26.35398681	 12.71811210
2008:309:05:54:08.000	 26.35016937	 12.71453174
2008:309:05:54:40.800	 26.34635771	 12.71095680
2008:309:05:55:13.600	 26.34255182	 12.70738728
2008:309:05:55:46.400	 26.33875170	 12.70382316
2008:309:05:56:19.200	 26.33495732	 12.70026445
2008:309:05:56:52.000	 26.33116869	 12.69671112
2008:309:05:57:24.800	 26.32738580	 12.69316318
2008:309:05:57:57.600	 26.32360864	 12.68962061
2008:309:05:58:30.400	 26.31983720	 12.68608341
2008:309:05:59:03.200	 26.31607146	 12.68255157
2008:309:05:59:36.000	 26.31231143	 12.67902508
2008:309:06:00:08.800	 26.30855709	 12.67550393
2008:309:06:00:41.600	 26.30480844	 12.67198811
2008:309:06:01:14.400	 26.30106546	 12.66847762
2008:309:06:01:47.200	 26.29732815	 12.66497245
2008:309:06:02:20.000	 26.29359650	 12.66147259
2008:309:06:02:52.800	 26.28987050	 12.65797803
2008:309:06:03:25.600	 26.28615015	 12.65448876
2008:309:06:03:58.400	 26.28243542	 12.65100478
2008:309:06:04:31.200	 26.27872633	 12.64752608
2008:309:06:05:04.000	 26.27502285	 12.64405265
2008:309:06:05:36.800	 26.27132497	 12.64058448
2008:309:06:06:09.600	 26.26763270	 12.63712156
2008:309:06:06:42.400	 26.26394602	 12.63366389
2008:309:06:07:15.200	 26.26026492	 12.63021145
2008:309:06:07:48.000	 26.25658940	 12.62676425
2008:309:06:08:20.800	 26.25291944	 12.62332227
2008:309:06:08:53.600	 26.24925504	 12.61988550
2008:309:06:09:26.400	 26.24559619	 12.61645394
2008:309:06:09:59.200	 26.24194288	 12.61302757
2008:309:06:10:32.000	 26.23829511	 12.60960640
2008:309:06:11:04.800	 26.23465285	 12.60619041
2008:309:06:11:37.600	 26.23101612	 12.60277959
2008:309:06:12:10.400	 26.22738489	 12.59937395
2008:309:06:12:43.200	 26.22375916	 12.59597346
2008:309:06:13:16.000	 26.22013892	 12.59257812
2008:309:06:13:48.800	 26.21652417	 12.58918792
2008:309:06:14:21.600	 26.21291489	 12.58580286
2008:309:06:14:54.400	 26.20931108	 12.58242293
2008:309:06:15:27.200	 26.20571272	 12.57904812
2008:309:06:15:60.000	 26.20211981	 12.57567842
2008:309:06:16:32.800	 26.19853235	 12.57231382
2008:309:06:17:05.600	 26.19495032	 12.56895433
2008:309:06:17:38.400	 26.19137371	 12.56559992
2008:309:06:18:11.200	 26.18780252	 12.56225059
2008:309:06:18:44.000	 26.18423674	 12.55890634
2008:309:06:19:16.800	 26.18067636	 12.55556715
2008:309:06:19:49.600	 26.17712137	 12.55223302
2008:309:06:20:22.400	 26.17357177	 12.54890394
2008:309:06:20:55.200	 26.17002754	 12.54557990
2008:309:06:21:28.000	 26.16648869	 12.54226090
2008:309:06:22:00.800	 26.16295519	 12.53894693
2008:309:06:22:33.600	 26.15942704	 12.53563798
2008:309:06:23:06.400	 26.15590424	 12.53233404
2008:309:06:23:39.200	 26.15238677	 12.52903510
2008:309:06:24:12.000	 26.14887463	 12.52574116
2008:309:06:24:44.800	 26.14536781	 12.52245222
2008:309:06:25:17.600	 26.14186630	 12.51916825
2008:309:06:25:50.400	 26.13837009	 12.51588926
2008:309:06:26:23.200	 26.13487918	 12.51261524
2008:309:06:26:56.000	 26.13139356	 12.50934617
2008:309:06:27:28.800	 26.12791322	 12.50608206
2008:309:06:28:01.600	 26.12443815	 12.50282289
2008:309:06:28:34.400	 26.12096834	 12.49956866
2008:309:06:29:07.200	 26.11750379	 12.49631936
2008:309:06:29:40.000	 26.11404448	 12.49307498
2008:309:06:30:12.800	 26.11059042	 12.48983551
2008:309:06:30:45.600	 26.10714158	 12.48660096
2008:309:06:31:18.400	 26.10369797	 12.48337130
2008:309:06:31:51.200	 26.10025958	 12.48014653
2008:309:06:32:24.000	 26.09682639	 12.47692665
2008:309:06:32:56.800	 26.09339841	 12.47371165
2008:309:06:33:29.600	 26.08997561	 12.47050152
2008:309:06:34:02.400	 26.08655801	 12.46729625
2008:309:06:34:35.200	 26.08314557	 12.46409583
2008:309:06:35:08.000	 26.07973831	 12.46090027
2008:309:06:35:40.800	 26.07633621	 12.45770954
2008:309:06:36:13.600	 26.07293926	 12.45452365
2008:309:06:36:46.400	 26.06954745	 12.45134258
2008:309:06:37:19.200	 26.06616079	 12.44816634
2008:309:06:37:52.000	 26.06277925	 12.44499490
2008:309:06:38:24.800	 26.05940284	 12.44182827
2008:309:06:38:57.600	 26.05603154	 12.43866643
2008:309:06:39:30.400	 26.05266534	 12.43550939
2008:309:06:40:03.200	 26.04930425	 12.43235713
2008:309:06:40:36.000	 26.04594825	 12.42920964
2008:309:06:41:08.800	 26.04259733	 12.42606692
2008:309:06:41:41.600	 26.03925148	 12.42292896
2008:309:06:42:14.400	 26.03591070	 12.41979575
2008:309:06:42:47.200	 26.03257499	 12.41666729
2008:309:06:43:20.000	 26.02924432	 12.41354357
2008:309:06:43:52.800	 26.02591871	 12.41042458
2008:309:06:44:25.600	 26.02259813	 12.40731032
2008:309:06:44:58.400	 26.01928257	 12.40420077
2008:309:06:45:31.200	 26.01597205	 12.40109594
2008:309:06:46:04.000	 26.01266653	 12.39799580
2008:309:06:46:36.800	 26.00936602	 12.39490037
2008:309:06:47:09.600	 26.00607052	 12.39180962
2008:309:06:47:42.400	 26.00278000	 12.38872355
2008:309:06:48:15.200	 25.99949447	 12.38564216
2008:309:06:48:48.000	 25.99621391	 12.38256544
2008:309:06:49:20.800	 25.99293833	 12.37949338
2008:309:06:49:53.600	 25.98966770	 12.37642597
2008:309:06:50:26.400	 25.98640203	 12.37336321
2008:309:06:50:59.200	 25.98314131	 12.37030508
2008:309:06:51:32.000	 25.97988553	 12.36725159
2008:309:06:52:04.800	 25.97663467	 12.36420273
2008:309:06:52:37.600	 25.97338875	 12.36115848
2008:309:06:53:10.400	 25.97014773	 12.35811885
2008:309:06:53:43.200	 25.96691163	 12.35508382
2008:309:06:54:16.000	 25.96368043	 12.35205338
2008:309:06:54:48.800	 25.96045413	 12.34902754
2008:309:06:55:21.600	 25.95723271	 12.34600628
2008:309:06:55:54.400	 25.95401617	 12.34298960
2008:309:06:56:27.200	 25.95080450	 12.33997749
2008:309:06:56:60.000	 25.94759770	 12.33696994
2008:309:06:57:32.800	 25.94439576	 12.33396695
2008:309:06:58:05.600	 25.94119867	 12.33096850
2008:309:06:58:38.400	 25.93800641	 12.32797460
2008:309:06:59:11.200	 25.93481900	 12.32498523
2008:309:06:59:44.000	 25.93163641	 12.32200039
2008:309:07:00:16.800	 25.92845865	 12.31902007
2008:309:07:00:49.600	 25.92528569	 12.31604427
2008:309:07:01:22.400	 25.92211755	 12.31307298
2008:309:07:01:55.200	 25.91895420	 12.31010618
2008:309:07:02:28.000	 25.91579564	 12.30714388
2008:309:07:03:00.800	 25.91264187	 12.30418607
2008:309:07:03:33.600	 25.90949288	 12.30123274
2008:309:07:04:06.400	 25.90634866	 12.29828388
2008:309:07:04:39.200	 25.90320920	 12.29533949
2008:309:07:05:12.000	 25.90007449	 12.29239955
2008:309:07:05:44.800	 25.89694453	 12.28946408
2008:309:07:06:17.600	 25.89381932	 12.28653305
2008:309:07:06:50.400	 25.89069884	 12.28360645
2008:309:07:07:23.200	 25.88758308	 12.28068430
2008:309:07:07:56.000	 25.88447205	 12.27776657
2008:309:07:08:28.800	 25.88136572	 12.27485325
2008:309:07:09:01.600	 25.87826411	 12.27194436
2008:309:07:09:34.400	 25.87516719	 12.26903986
2008:309:07:10:07.200	 25.87207496	 12.26613977
2008:309:07:10:40.000	 25.86898742	 12.26324407
2008:309:07:11:12.800	 25.86590455	 12.26035276
2008:309:07:11:45.600	 25.86282635	 12.25746583
2008:309:07:12:18.400	 25.85975282	 12.25458327
2008:309:07:12:51.200	 25.85668394	 12.25170507
2008:309:07:13:24.000	 25.85361971	 12.24883124
2008:309:07:13:56.800	 25.85056013	 12.24596176
2008:309:07:14:29.600	 25.84750517	 12.24309663
2008:309:07:15:02.400	 25.84445485	 12.24023583
2008:309:07:15:35.200	 25.84140914	 12.23737937
2008:309:07:16:08.000	 25.83836805	 12.23452724
2008:309:07:16:40.800	 25.83533157	 12.23167943
2008:309:07:17:13.600	 25.83229968	 12.22883593
2008:309:07:17:46.400	 25.82927239	 12.22599674
2008:309:07:18:19.200	 25.82624968	 12.22316185
2008:309:07:18:52.000	 25.82323156	 12.22033126
2008:309:07:19:24.800	 25.82021800	 12.21750495
2008:309:07:19:57.600	 25.81720901	 12.21468292
2008:309:07:20:30.400	 25.81420458	 12.21186517
2008:309:07:21:03.200	 25.81120469	 12.20905169
2008:309:07:21:36.000	 25.80820936	 12.20624247
2008:309:07:22:08.800	 25.80521856	 12.20343750
2008:309:07:22:41.600	 25.80223229	 12.20063678
2008:309:07:23:14.400	 25.79925054	 12.19784031
2008:309:07:23:47.200	 25.79627332	 12.19504808
2008:309:07:24:20.000	 25.79330062	 12.19226009
2008:309:07:24:52.800	 25.79033242	 12.18947632
2008:309:07:25:25.600	 25.78736872	 12.18669677
2008:309:07:25:58.400	 25.78440951	 12.18392143
2008:309:07:26:31.200	 25.78145478	 12.18115029
2008:309:07:27:04.000	 25.77850453	 12.17838335
2008:309:07:27:36.800	 25.77555874	 12.17562061
2008:309:07:28:09.600	 25.77261742	 12.17286205
2008:309:07:28:42.400	 25.76968055	 12.17010766
2008:309:07:29:15.200	 25.76674813	 12.16735745
2008:309:07:29:48.000	 25.76382016	 12.16461141
2008:309:07:30:20.800	 25.76089662	 12.16186952
2008:309:07:30:53.600	 25.75797751	 12.15913179
2008:309:07:31:26.400	 25.75506282	 12.15639821
2008:309:07:31:59.200	 25.75215254	 12.15366876
2008:309:07:32:32.000	 25.74924667	 12.15094345
2008:309:07:33:04.800	 25.74634521	 12.14822227
2008:309:07:33:37.600	 25.74344814	 12.14550521
2008:309:07:34:10.400	 25.74055546	 12.14279227
2008:309:07:34:43.200	 25.73766716	 12.14008344
2008:309:07:35:16.000	 25.73478323	 12.13737871
2008:309:07:35:48.800	 25.73190368	 12.13467807
2008:309:07:36:21.600	 25.72902848	 12.13198153
2008:309:07:36:54.400	 25.72615765	 12.12928908
2008:309:07:37:27.200	 25.72329116	 12.12660070
2008:309:07:37:60.000	 25.72042901	 12.12391639
2008:309:07:38:32.800	 25.71757120	 12.12123615
2008:309:07:39:05.600	 25.71471771	 12.11855997
2008:309:07:39:38.400	 25.71186855	 12.11588784
2008:309:07:40:11.200	 25.70902371	 12.11321977
2008:309:07:40:44.000	 25.70618317	 12.11055573
2008:309:07:41:16.800	 25.70334694	 12.10789573
2008:309:07:41:49.600	 25.70051501	 12.10523976
2008:309:07:42:22.400	 25.69768736	 12.10258781
2008:309:07:42:55.200	 25.69486400	 12.09993988
2008:309:07:43:28.000	 25.69204491	 12.09729596
2008:309:07:44:00.800	 25.68923009	 12.09465604
2008:309:07:44:33.600	 25.68641954	 12.09202012
2008:309:07:45:06.400	 25.68361325	 12.08938820
2008:309:07:45:39.200	 25.68081121	 12.08676026
2008:309:07:46:12.000	 25.67801341	 12.08413631
2008:309:07:46:44.800	 25.67521985	 12.08151633
2008:309:07:47:17.600	 25.67243052	 12.07890031
2008:309:07:47:50.400	 25.66964541	 12.07628827
2008:309:07:48:23.200	 25.66686453	 12.07368017
2008:309:07:48:56.000	 25.66408786	 12.07107603
2008:309:07:49:28.800	 25.66131539	 12.06847583
2008:309:07:50:01.600	 25.65854712	 12.06587957
2008:309:07:50:34.400	 25.65578305	 12.06328725
2008:309:07:51:07.200	 25.65302316	 12.06069885
2008:309:07:51:40.000	 25.65026746	 12.05811437
2008:309:07:52:12.800	 25.64812492	 12.05610496
2008:309:07:52:45.600	 25.64750430	 12.05552285
2008:309:07:53:18.400	 25.64475695	 12.05294597
2008:309:07:53:51.200	 25.64201376	 12.05037298
2008:309:07:54:24.000	 25.63927471	 12.04780389
2008:309:07:54:56.800	 25.63653981	 12.04523870
2008:309:07:55:29.600	 25.63380904	 12.04267739
2008:309:07:56:02.400	 25.63108241	 12.04011997
2008:309:07:56:35.200	 25.62835990	 12.03756641
2008:309:07:57:08.000	 25.62564151	 12.03501673
2008:309:07:57:40.800	 25.62292724	 12.03247091
2008:309:07:58:13.600	 25.62021707	 12.02992895
2008:309:07:58:46.400	 25.61751100	 12.02739084
2008:309:07:59:19.200	 25.61480902	 12.02485657
2008:309:07:59:52.000	 25.61211114	 12.02232614
2008:309:08:00:24.800	 25.60941734	 12.01979955
2008:309:08:00:57.600	 25.60672761	 12.01727678
2008:309:08:01:30.400	 25.60404195	 12.01475784
2008:309:08:02:03.200	 25.60136036	 12.01224271
2008:309:08:02:36.000	 25.59868283	 12.00973139
2008:309:08:03:08.800	 25.59600935	 12.00722388
2008:309:08:03:41.600	 25.59333991	 12.00472017
2008:309:08:04:14.400	 25.59067452	 12.00222025
2008:309:08:04:47.200	 25.58801316	 11.99972411
2008:309:08:05:20.000	 25.58535583	 11.99723176
2008:309:08:05:52.800	 25.58270252	 11.99474319
2008:309:08:06:25.600	 25.58005322	 11.99225838
2008:309:08:06:58.400	 25.57740794	 11.98977734
2008:309:08:07:31.200	 25.57476666	 11.98730006
2008:309:08:08:04.000	 25.57212938	 11.98482653
2008:309:08:08:36.800	 25.56949609	 11.98235675
2008:309:08:09:09.600	 25.56686678	 11.97989071
2008:309:08:09:42.400	 25.56424146	 11.97742840
2008:309:08:10:15.200	 25.56162011	 11.97496983
2008:309:08:10:48.000	 25.55900273	 11.97251498
2008:309:08:11:20.800	 25.55638931	 11.97006385
2008:309:08:11:53.600	 25.55377985	 11.96761643
2008:309:08:12:26.400	 25.55117434	 11.96517272
2008:309:08:12:59.200	 25.54857278	 11.96273271
2008:309:08:13:32.000	 25.54597515	 11.96029640
2008:309:08:14:04.800	 25.54338145	 11.95786378
2008:309:08:14:37.600	 25.54079169	 11.95543485
2008:309:08:15:10.400	 25.53820584	 11.95300959
2008:309:08:15:43.200	 25.53562391	 11.95058801
2008:309:08:16:16.000	 25.53304588	 11.94817010
2008:309:08:16:48.800	 25.53047177	 11.94575585
2008:309:08:17:21.600	 25.52790154	 11.94334526
2008:309:08:17:54.400	 25.52533521	 11.94093832
2008:309:08:18:27.200	 25.52277277	 11.93853503
2008:309:08:18:60.000	 25.52021421	 11.93613537
2008:309:08:19:32.800	 25.51765952	 11.93373935
2008:309:08:20:05.600	 25.51510869	 11.93134697
2008:309:08:20:38.400	 25.51256173	 11.92895820
2008:309:08:21:11.200	 25.51001863	 11.92657306
2008:309:08:21:44.000	 25.50747938	 11.92419153
2008:309:08:22:16.800	 25.50494397	 11.92181360
2008:309:08:22:49.600	 25.50241241	 11.91943928
2008:309:08:23:22.400	 25.49988467	 11.91706856
2008:309:08:23:55.200	 25.49736077	 11.91470142
2008:309:08:24:28.000	 25.49484068	 11.91233788
2008:309:08:25:00.800	 25.49232442	 11.90997791
2008:309:08:25:33.600	 25.48981196	 11.90762152
2008:309:08:26:06.400	 25.48730331	 11.90526870
2008:309:08:26:39.200	 25.48479845	 11.90291944
2008:309:08:27:12.000	 25.48229739	 11.90057374
2008:309:08:27:44.800	 25.47980012	 11.89823160
2008:309:08:28:17.600	 25.47730663	 11.89589300
2008:309:08:28:50.400	 25.47481692	 11.89355794
2008:309:08:29:23.200	 25.47233097	 11.89122643
2008:309:08:29:56.000	 25.46984879	 11.88889844
2008:309:08:30:28.800	 25.46737037	 11.88657398
2008:309:08:31:01.600	 25.46489571	 11.88425305
2008:309:08:31:34.400	 25.46242479	 11.88193563
2008:309:08:32:07.200	 25.45995761	 11.87962172
2008:309:08:32:40.000	 25.45749417	 11.87731131
2008:309:08:33:12.800	 25.45503446	 11.87500441
2008:309:08:33:45.600	 25.45257848	 11.87270100
2008:309:08:34:18.400	 25.45012622	 11.87040107
2008:309:08:34:51.200	 25.44767767	 11.86810464
2008:309:08:35:24.000	 25.44523282	 11.86581168
2008:309:08:35:56.800	 25.44279168	 11.86352220
2008:309:08:36:29.600	 25.44035424	 11.86123618
2008:309:08:37:02.400	 25.43792049	 11.85895363
2008:309:08:37:35.200	 25.43549043	 11.85667453
2008:309:08:38:08.000	 25.43306405	 11.85439889
2008:309:08:38:40.800	 25.43064134	 11.85212669
2008:309:08:39:13.600	 25.42822230	 11.84985794
2008:309:08:39:46.400	 25.42580692	 11.84759262
2008:309:08:40:19.200	 25.42339521	 11.84533074
2008:309:08:40:52.000	 25.42098714	 11.84307228
2008:309:08:41:24.800	 25.41858272	 11.84081724
2008:309:08:41:57.600	 25.41618195	 11.83856562
2008:309:08:42:30.400	 25.41378481	 11.83631741
2008:309:08:43:03.200	 25.41139130	 11.83407261
2008:309:08:43:36.000	 25.40900142	 11.83183120
2008:309:08:44:08.800	 25.40661516	 11.82959320
2008:309:08:44:41.600	 25.40423251	 11.82735858
2008:309:08:45:14.400	 25.40185347	 11.82512734
2008:309:08:45:47.200	 25.39947803	 11.82289949
2008:309:08:46:20.000	 25.39710619	 11.82067501
2008:309:08:46:52.800	 25.39473795	 11.81845391
2008:309:08:47:25.600	 25.39237329	 11.81623616
2008:309:08:47:58.400	 25.39001221	 11.81402178
2008:309:08:48:31.200	 25.38765471	 11.81181075
2008:309:08:49:04.000	 25.38530078	 11.80960307
2008:309:08:49:36.800	 25.38295042	 11.80739873
2008:309:08:50:09.600	 25.38060361	 11.80519774
2008:309:08:50:42.400	 25.37826036	 11.80300008
2008:309:08:51:15.200	 25.37592066	 11.80080574
2008:309:08:51:48.000	 25.37358451	 11.79861473
2008:309:08:52:20.800	 25.37125189	 11.79642704
2008:309:08:52:53.600	 25.36892280	 11.79424267
2008:309:08:53:26.400	 25.36659725	 11.79206160
2008:309:08:53:59.200	 25.36427521	 11.78988384
2008:309:08:54:32.000	 25.36195670	 11.78770938
2008:309:08:55:04.800	 25.35964169	 11.78553821
2008:309:08:55:37.600	 25.35733019	 11.78337033
2008:309:08:56:10.400	 25.35502219	 11.78120573
2008:309:08:56:43.200	 25.35271769	 11.77904441
2008:309:08:57:16.000	 25.35041668	 11.77688637
2008:309:08:57:48.800	 25.34811916	 11.77473159
2008:309:08:58:21.600	 25.34582511	 11.77258008
2008:309:08:58:54.400	 25.34353454	 11.77043183
2008:309:08:59:27.200	 25.34124744	 11.76828684
2008:309:08:59:60.000	 25.33896381	 11.76614509
2008:309:09:00:32.800	 25.33668363	 11.76400659
2008:309:09:01:05.600	 25.33440691	 11.76187132
2008:309:09:01:38.400	 25.33213363	 11.75973930
2008:309:09:02:11.200	 25.32986380	 11.75761050
2008:309:09:02:44.000	 25.32759741	 11.75548492
2008:309:09:03:16.800	 25.32533445	 11.75336257
2008:309:09:03:49.600	 25.32307492	 11.75124343
2008:309:09:04:22.400	 25.32081881	 11.74912750
2008:309:09:04:55.200	 25.31856612	 11.74701478
2008:309:09:05:28.000	 25.31631684	 11.74490525
2008:309:09:06:00.800	 25.31407097	 11.74279893
2008:309:09:06:33.600	 25.31182850	 11.74069579
2008:309:09:07:06.400	 25.30958942	 11.73859584
2008:309:09:07:39.200	 25.30735374	 11.73649907
2008:309:09:08:12.000	 25.30512145	 11.73440548
2008:309:09:08:44.800	 25.30289253	 11.73231506
2008:309:09:09:17.600	 25.30066700	 11.73022780
2008:309:09:09:50.400	 25.29844483	 11.72814371
2008:309:09:10:23.200	 25.29622603	 11.72606277
2008:309:09:10:56.000	 25.29401059	 11.72398499
2008:309:09:11:28.800	 25.29179851	 11.72191035
2008:309:09:12:01.600	 25.28958978	 11.71983886
2008:309:09:12:34.400	 25.28738439	 11.71777050
2008:309:09:13:07.200	 25.28518234	 11.71570528
2008:309:09:13:40.000	 25.28298363	 11.71364319
2008:309:09:14:12.800	 25.28078825	 11.71158422
2008:309:09:14:45.600	 25.27859620	 11.70952837
2008:309:09:15:18.400	 25.27640747	 11.70747563
2008:309:09:15:51.200	 25.27422205	 11.70542600
2008:309:09:16:24.000	 25.27203994	 11.70337948
2008:309:09:16:56.800	 25.26986114	 11.70133606
2008:309:09:17:29.600	 25.26768564	 11.69929573
2008:309:09:18:02.400	 25.26551343	 11.69725850
2008:309:09:18:35.200	 25.26334452	 11.69522435
2008:309:09:19:08.000	 25.26117889	 11.69319328
2008:309:09:19:40.800	 25.25901654	 11.69116529
2008:309:09:20:13.600	 25.25685746	 11.68914037
2008:309:09:20:46.400	 25.25470166	 11.68711852
2008:309:09:21:19.200	 25.25254912	 11.68509973
2008:309:09:21:52.000	 25.25039985	 11.68308400
2008:309:09:22:24.800	 25.24825383	 11.68107132
2008:309:09:22:57.600	 25.24611105	 11.67906169
2008:309:09:23:30.400	 25.24397153	 11.67705511
2008:309:09:24:03.200	 25.24183525	 11.67505156
2008:309:09:24:36.000	 25.23970220	 11.67305105
2008:309:09:25:08.800	 25.23757238	 11.67105358
2008:309:09:25:41.600	 25.23544579	 11.66905912
2008:309:09:26:14.400	 25.23332242	 11.66706769
2008:309:09:26:47.200	 25.23120227	 11.66507928
2008:309:09:27:20.000	 25.22908533	 11.66309387
2008:309:09:27:52.800	 25.22697160	 11.66111148
2008:309:09:28:25.600	 25.22486107	 11.65913209
2008:309:09:28:58.400	 25.22275373	 11.65715569
2008:309:09:29:31.200	 25.22064959	 11.65518229
2008:309:09:30:04.000	 25.21854863	 11.65321188
2008:309:09:30:36.800	 25.21645086	 11.65124446
2008:309:09:31:09.600	 25.21435627	 11.64928001
2008:309:09:31:42.400	 25.21226485	 11.64731854
2008:309:09:32:15.200	 25.21017659	 11.64536005
2008:309:09:32:48.000	 25.20809150	 11.64340452
2008:309:09:33:20.800	 25.20600957	 11.64145195
2008:309:09:33:53.600	 25.20393079	 11.63950234
2008:309:09:34:26.400	 25.20185516	 11.63755568
2008:309:09:34:59.200	 25.19978268	 11.63561197
2008:309:09:35:32.000	 25.19771333	 11.63367121
2008:309:09:36:04.800	 25.19564712	 11.63173338
2008:309:09:36:37.600	 25.19358404	 11.62979849
2008:309:09:37:10.400	 25.19152409	 11.62786654
2008:309:09:37:43.200	 25.18946725	 11.62593751
2008:309:09:38:16.000	 25.18741353	 11.62401140
2008:309:09:38:48.800	 25.18536293	 11.62208821
2008:309:09:39:21.600	 25.18331542	 11.62016793
2008:309:09:39:54.400	 25.18127102	 11.61825056
2008:309:09:40:27.200	 25.17922972	 11.61633610
2008:309:09:40:60.000	 25.17719151	 11.61442453
2008:309:09:41:32.800	 25.17515639	 11.61251586
2008:309:09:42:05.600	 25.17312435	 11.61061009
2008:309:09:42:38.400	 25.17109538	 11.60870720
2008:309:09:43:11.200	 25.16906950	 11.60680719
2008:309:09:43:44.000	 25.16704668	 11.60491006
2008:309:09:44:16.800	 25.16502692	 11.60301581
2008:309:09:44:49.600	 25.16301022	 11.60112442
2008:309:09:45:22.400	 25.16099658	 11.59923590
2008:309:09:45:55.200	 25.15898599	 11.59735024
2008:309:09:46:28.000	 25.15697845	 11.59546744
2008:309:09:47:00.800	 25.15497394	 11.59358748
2008:309:09:47:33.600	 25.15297248	 11.59171038
2008:309:09:48:06.400	 25.15097404	 11.58983612
2008:309:09:48:39.200	 25.14897863	 11.58796470
2008:309:09:49:12.000	 25.14698625	 11.58609612
2008:309:09:49:44.800	 25.14499688	 11.58423036
2008:309:09:50:17.600	 25.14301053	 11.58236743
2008:309:09:50:50.400	 25.14102718	 11.58050733
2008:309:09:51:23.200	 25.13904684	 11.57865004
2008:309:09:51:56.000	 25.13706950	 11.57679556
2008:309:09:52:28.800	 25.13509516	 11.57494390
2008:309:09:53:01.600	 25.13312380	 11.57309504
2008:309:09:53:34.400	 25.13290516	 11.57288998
2008:309:09:54:07.200	 25.12911511	 11.57181729
2008:309:09:54:40.000	 25.12264535	 11.56996134
2008:309:09:55:12.800	 25.11628470	 11.56809764
2008:309:09:55:45.600	 25.11004225	 11.56622564
2008:309:09:56:18.400	 25.10552414	 11.56484904
2008:309:09:56:51.200	 25.07121817	 11.56453248
2008:309:09:57:24.000	 25.02545482	 11.56324061
2008:309:09:57:56.800	 25.02229316	 11.56167845
2008:309:09:58:29.600	 25.02245881	 11.56086420
2008:309:09:59:02.400	 25.02286012	 11.55875899
2008:309:09:59:35.200	 25.02320243	 11.55666309
2008:309:10:00:08.000	 25.02348733	 11.55457631
2008:309:10:00:40.800	 25.02371018	 11.55249949
2008:309:10:01:13.600	 25.02387809	 11.55043158
2008:309:10:01:46.400	 25.02399343	 11.54837228
2008:309:10:02:19.200	 25.02403131	 11.54750300
2008:309:10:02:52.000	 25.02406356	 11.54592170
2008:309:10:03:24.800	 25.02406632	 11.54375025
2008:309:10:03:57.600	 25.02401300	 11.54158830
2008:309:10:04:30.400	 25.02391024	 11.53943482
2008:309:10:05:03.200	 25.02375937	 11.53728966
2008:309:10:05:36.000	 25.02356169	 11.53515268
2008:309:10:06:08.800	 25.02331847	 11.53302374
2008:309:10:06:41.600	 25.02327312	 11.53268351
2008:309:10:07:14.400	 25.02297448	 11.53052031
2008:309:10:07:47.200	 25.02263101	 11.52836523
2008:309:10:08:20.000	 25.02224397	 11.52621812
2008:309:10:08:52.800	 25.02181461	 11.52407885
2008:309:10:09:25.600	 25.02134413	 11.52194728
2008:309:10:09:58.400	 25.02083371	 11.51982329
2008:309:10:10:31.200	 25.02028449	 11.51770675
2008:309:10:11:04.000	 25.01969759	 11.51559753
2008:309:10:11:36.800	 25.01907409	 11.51349551
2008:309:10:12:09.600	 25.01841504	 11.51140059
2008:309:10:12:42.400	 25.01772147	 11.50931264
2008:309:10:13:15.200	 25.01699438	 11.50723155
2008:309:10:13:48.000	 25.01623473	 11.50515723
2008:309:10:14:20.800	 25.01544348	 11.50308955
2008:309:10:14:53.600	 25.01462155	 11.50102842
2008:309:10:15:26.400	 25.01376984	 11.49897374
2008:309:10:15:59.200	 25.01288920	 11.49692542
2008:309:10:16:32.000	 25.01198050	 11.49488335
2008:309:10:17:04.800	 25.01104456	 11.49284744
2008:309:10:17:37.600	 25.01008219	 11.49081762
2008:309:10:18:10.400	 25.00909416	 11.48879377
2008:309:10:18:43.200	 25.00808123	 11.48677583
2008:309:10:19:16.000	 25.00704416	 11.48476371
2008:309:10:19:48.800	 25.00598365	 11.48275732
2008:309:10:20:21.600	 25.00490042	 11.48075659
2008:309:10:20:54.400	 25.00379514	 11.47876144
2008:309:10:21:27.200	 25.00266849	 11.47677179
2008:309:10:21:60.000	 25.00152110	 11.47478758
2008:309:10:22:32.800	 25.00035360	 11.47280872
2008:309:10:23:05.600	 24.99916662	 11.47083516
2008:309:10:23:38.400	 24.99796074	 11.46886682
2008:309:10:24:11.200	 24.99673655	 11.46690363
2008:309:10:24:44.000	 24.99549461	 11.46494553
2008:309:10:25:16.800	 24.99423547	 11.46299246
2008:309:10:25:49.600	 24.99295966	 11.46104436
2008:309:10:26:22.400	 24.99166771	 11.45910116
2008:309:10:26:55.200	 24.99036013	 11.45716281
2008:309:10:27:28.000	 24.98903740	 11.45522926
2008:309:10:28:00.800	 24.98770001	 11.45330043
2008:309:10:28:33.600	 24.98634841	 11.45137629
2008:309:10:29:06.400	 24.98498308	 11.44945677
2008:309:10:29:39.200	 24.98360444	 11.44754184
2008:309:10:30:12.000	 24.98221294	 11.44563142
2008:309:10:30:44.800	 24.98080898	 11.44372549
2008:309:10:31:17.600	 24.97939298	 11.44182398
2008:309:10:31:50.400	 24.97796533	 11.43992685
2008:309:10:32:23.200	 24.97652641	 11.43803406
2008:309:10:32:56.000	 24.97507661	 11.43614556
2008:309:10:33:28.800	 24.97361629	 11.43426132
2008:309:10:34:01.600	 24.97214580	 11.43238127
2008:309:10:34:34.400	 24.97066549	 11.43050539
