Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:20:25:40.136	 40.26147776	 27.42715617
2009:270:20:26:12.936	 40.27683641	 27.44146478
2009:270:20:26:45.736	 40.29217282	 27.45575265
2009:270:20:27:18.536	 40.30748703	 27.47001981
2009:270:20:27:51.336	 40.32277906	 27.48426628
2009:270:20:28:24.136	 40.33804894	 27.49849209
2009:270:20:28:56.936	 40.35329672	 27.51269728
2009:270:20:29:29.736	 40.36852241	 27.52688187
2009:270:20:30:02.536	 40.38372606	 27.54104590
2009:270:20:30:35.336	 40.39890769	 27.55518939
2009:270:20:31:08.136	 40.41406733	 27.56931238
2009:270:20:31:40.936	 40.42920501	 27.58341489
2009:270:20:32:13.736	 40.44432078	 27.59749695
2009:270:20:32:46.536	 40.45941465	 27.61155860
2009:270:20:33:19.336	 40.47448666	 27.62559986
2009:270:20:33:52.136	 40.48953685	 27.63962077
2009:270:20:34:24.936	 40.50456523	 27.65362134
2009:270:20:34:57.736	 40.51957185	 27.66760162
2009:270:20:35:30.536	 40.53455673	 27.68156163
2009:270:20:36:03.336	 40.54951990	 27.69550140
2009:270:20:36:36.136	 40.56446140	 27.70942097
2009:270:20:37:08.936	 40.57938126	 27.72332035
2009:270:20:37:41.736	 40.59427951	 27.73719958
2009:270:20:38:14.536	 40.60915618	 27.75105869
2009:270:20:38:47.336	 40.62401129	 27.76489770
2009:270:20:39:20.136	 40.63884489	 27.77871666
2009:270:20:39:52.936	 40.65365700	 27.79251558
2009:270:20:40:25.736	 40.66844765	 27.80629449
2009:270:20:40:58.536	 40.68321687	 27.82005343
2009:270:20:41:31.336	 40.69796470	 27.83379242
2009:270:20:42:04.136	 40.71269116	 27.84751149
2009:270:20:42:36.936	 40.72739629	 27.86121068
2009:270:20:43:09.736	 40.74208011	 27.87489000
2009:270:20:43:42.536	 40.75674266	 27.88854949
2009:270:20:44:15.336	 40.77138397	 27.90218918
2009:270:20:44:48.136	 40.78600407	 27.91580910
2009:270:20:45:20.936	 40.80060298	 27.92940927
