ccd_count clocking datestart             datestop              dec              fep_count obsid pcad_mode pitch  power_cmd  q1                q2                q3                q4               ra             roll           si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board power 
6         0        2009:271:23:00:30.715 2009:271:23:01:33.715 1.14065823427    6         56803 NPNT      148.82 WSPOW0CF3F 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 370566096.90 370566159.90 1         118.00
6         0        2009:271:23:01:33.715 2009:271:23:01:37.715 1.14065823427    6         56803 NPNT      148.82 WSPOW0CF3F 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00216 -468      -99616 si_mode                                          370566159.90 370566163.90 1         118.00
6         1        2009:271:23:01:37.715 2009:271:23:04:28.715 1.14065823427    6         56803 NPNT      148.82 XTZ0000005 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00216 -468      -99616 clocking,power_cmd                               370566163.90 370566334.90 1         129.00
6         1        2009:271:23:04:28.715 2009:271:23:04:38.966 1.14065823427    6         56802 NMAN      148.82 XTZ0000005 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00216 -468      -99616 obsid,pcad_mode                                  370566334.90 370566345.15 1         129.00
6         1        2009:271:23:04:38.966 2009:271:23:09:18.068 1.14065823427    6         56802 NMAN      148.91 XTZ0000005 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370566345.15 370566624.25 1         129.00
6         1        2009:271:23:09:18.068 2009:271:23:13:57.171 2.96217609081    6         56802 NMAN      149.33 XTZ0000005 0.682332154065    0.205931085356    0.237103866209    0.660149207716   36.5033285904  90.916251655   TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370566624.25 370566903.35 1         129.00
6         1        2009:271:23:13:57.171 2009:271:23:18:36.273 9.17240004695    6         56802 NMAN      150.29 XTZ0000005 0.758842537526    0.188586535191    0.247245346273    0.572243707643   35.208707068   103.044028834  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370566903.35 370567182.46 1         129.00
6         1        2009:271:23:18:36.273 2009:271:23:23:15.375 17.7053581216    6         56802 NMAN      151.63 XTZ0000005 0.854428386421    0.157293312705    0.256001080259    0.423880163924   30.6621830693  122.338175721  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370567182.46 370567461.56 1         129.00
6         1        2009:271:23:23:15.375 2009:271:23:27:54.478 24.2844155214    6         56802 NMAN      153.06 XTZ0000005 0.923379679845    0.120296392297    0.256451095538    0.259097627645   22.9244199181  143.656134976  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370567461.56 370567740.66 1         129.00
6         1        2009:271:23:27:54.478 2009:271:23:32:33.580 27.6257694016    6         56802 NMAN      154.18 XTZ0000005 0.961235842316    0.0799891671586   0.248566279862    0.0885561590472  12.9001689233  166.288385527  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370567740.66 370568019.76 1         129.00
6         1        2009:271:23:32:33.580 2009:271:23:37:12.682 27.7712639946    6         56802 NMAN      154.71 XTZ0000005 -0.969295056981   -0.0519565454775  -0.238976748997   0.025646121303   5.73808457674  181.611597308  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370568019.76 370568298.87 1         129.00
6         1        2009:271:23:37:12.682 2009:271:23:54:51.797 27.4999999792    6         56802 NPNT      154.82 XTZ0000005 -0.969103694697   -0.043747877499   -0.235595290972   0.0584723115305  3.70000002622  185.999999941  TE_00216 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          370568298.87 370569357.98 1         129.00
6         1        2009:271:23:54:51.797 2009:271:23:55:02.048 27.4999999792    6         56801 NMAN      154.82 XTZ0000005 -0.969103694697   -0.043747877499   -0.235595290972   0.0584723115305  3.70000002622  185.999999941  TE_00216 -468      -99616 obsid,pcad_mode                                  370569357.98 370569368.23 1         129.00
6         1        2009:271:23:55:02.048 2009:271:23:59:54.884 27.4999999938    6         56801 NMAN      154.79 XTZ0000005 -0.969103695      -0.0437478774     -0.235595291      0.058472312      3.69999999843  186.000000001  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370569368.23 370569661.07 1         129.00
6         1        2009:271:23:59:54.884 2009:272:00:04:47.720 27.6133193611    6         56801 NMAN      154.67 XTZ0000005 -0.96970340161    -0.0513763881985  -0.237853455419   0.0214828824566  5.7918495341   181.113786428  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370569661.07 370569953.90 1         129.00
6         1        2009:272:00:04:47.720 2009:272:00:09:40.555 26.7921164374    6         56801 NMAN      154.43 XTZ0000005 0.961103238225    0.0770958711245   0.243017802348    0.106203299015   12.9348382318  164.295659391  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370569953.90 370570246.74 1         129.00
6         1        2009:272:00:09:40.555 2009:272:00:14:33.391 22.4797732524    6         56801 NMAN      154.19 XTZ0000005 0.919335075823    0.112091308612    0.243112585713    0.288365789259   22.0112155875  140.743414396  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370570246.74 370570539.57 1         129.00
