tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2008:312:18:33:58.618	2008:312:18:35:58.618	57522	-99612	6	6	1	0	118.00	154.77
2008:312:18:35:58.618	2008:312:18:36:07.618	57522	-99612	6	6	1	0	118.00	154.77
2008:312:18:36:07.618	2008:312:18:49:08.927	57522	-99612	6	6	0	0	96.60	154.77
2008:312:18:49:08.927	2008:312:21:14:08.927	57522	-99612	6	6	0	0	96.60	154.86
2008:312:21:14:08.927	2008:312:23:39:08.927	57522	-99612	6	6	0	0	96.60	154.95
2008:312:23:39:08.927	2008:313:01:44:06.577	57522	-99612	6	6	0	0	96.60	155.04
2008:313:01:44:06.577	2008:313:01:48:56.577	57521	-99612	6	6	0	0	96.60	155.12
2008:313:01:48:56.577	2008:313:01:53:46.577	57521	-99612	6	6	0	0	96.60	155.24
2008:313:01:53:46.577	2008:313:01:58:12.747	57521	-99612	6	6	0	0	96.60	155.57
2008:313:01:58:12.747	2008:313:03:58:12.747	57521	-99612	6	6	0	0	96.60	155.68
2008:313:03:58:12.747	2008:313:05:02:42.741	57521	-99612	6	6	0	0	96.60	155.74
2008:313:05:02:42.741	2008:313:05:02:46.741	57521	-99612	6	6	0	0	96.60	155.74
2008:313:05:02:46.741	2008:313:05:02:50.741	57521	-99612	6	6	0	0	96.60	155.74
2008:313:05:02:50.741	2008:313:05:03:14.741	57521	-99612	0	0	1	0	40.00	155.74
2008:313:05:03:14.741	2008:313:05:04:44.741	57521	-99612	6	6	1	0	118.00	155.74
2008:313:05:04:44.741	2008:313:05:58:12.747	57521	-99612	6	6	1	1	129.00	155.74
2008:313:05:58:12.747	2008:313:07:46:22.741	57521	-99612	6	6	1	1	129.00	155.80
2008:313:07:46:22.741	2008:313:07:49:22.741	57521	-99612	6	6	1	0	118.00	155.80
2008:313:07:49:22.741	2008:313:07:53:52.741	09825	-50505	6	6	1	0	118.00	155.86
2008:313:07:53:52.741	2008:313:07:58:22.741	09825	-50505	6	6	1	0	118.00	155.29
2008:313:07:58:22.741	2008:313:08:00:42.732	09825	-50505	6	6	1	0	118.00	153.04
2008:313:08:00:42.732	2008:313:08:02:52.741	09825	-50505	6	6	1	0	118.00	153.04
2008:313:08:02:52.741	2008:313:08:03:45.732	09825	-50505	6	6	1	0	118.00	149.07
2008:313:08:03:45.732	2008:313:08:03:49.732	09825	-50505	6	6	1	0	118.00	149.07
2008:313:08:03:49.732	2008:313:08:04:13.732	09825	-50505	0	0	1	0	40.00	149.07
2008:313:08:04:13.732	2008:313:08:05:20.732	09825	-50505	5	5	1	0	112.30	149.07
2008:313:08:05:20.732	2008:313:08:07:22.741	09825	-50505	5	5	1	1	113.90	149.07
2008:313:08:07:22.741	2008:313:08:11:52.741	09825	-50505	5	5	1	1	113.90	145.13
2008:313:08:11:52.741	2008:313:08:15:43.737	09825	-50505	5	5	1	1	113.90	142.92
2008:313:08:15:43.737	2008:313:10:15:43.737	09825	-50505	5	5	1	1	113.90	142.45
2008:313:10:15:43.737	2008:313:12:15:43.737	09825	-50505	5	5	1	1	113.90	142.41
2008:313:12:15:43.737	2008:313:13:54:43.732	09825	-50505	5	5	1	1	113.90	142.38
2008:313:13:54:43.732	2008:313:13:57:43.732	09825	-50505	5	5	1	0	112.30	142.38
2008:313:13:57:43.732	2008:313:14:02:33.732	10775	74427	5	5	1	0	112.30	142.35
2008:313:14:02:33.732	2008:313:14:02:34.332	10775	74427	5	5	1	0	112.30	139.72
2008:313:14:02:34.332	2008:313:14:02:38.332	10775	74427	5	5	1	0	112.30	139.72
2008:313:14:02:38.332	2008:313:14:02:42.332	10775	74427	5	5	1	0	112.30	139.72
2008:313:14:02:42.332	2008:313:14:03:06.332	10775	74427	0	0	1	0	40.00	139.72
2008:313:14:03:06.332	2008:313:14:04:13.332	10775	74427	6	6	1	0	118.00	139.72
2008:313:14:04:13.332	2008:313:14:07:23.732	10775	74427	6	6	1	1	129.00	139.72
2008:313:14:07:23.732	2008:313:14:12:13.732	10775	74427	6	6	1	1	129.00	129.66
2008:313:14:12:13.732	2008:313:14:17:03.732	10775	74427	6	6	1	1	129.00	113.54
2008:313:14:17:03.732	2008:313:14:21:53.732	10775	74427	6	6	1	1	129.00	97.06
2008:313:14:21:53.732	2008:313:14:26:43.732	10775	74427	6	6	1	1	129.00	82.06
2008:313:14:26:43.732	2008:313:14:30:17.017	10775	74427	6	6	1	1	129.00	74.13
2008:313:14:30:17.017	2008:313:16:45:17.017	10775	74427	6	6	1	1	129.00	72.79
2008:313:16:45:17.017	2008:313:19:00:17.017	10775	74427	6	6	1	1	129.00	72.86
2008:313:19:00:17.017	2008:313:21:15:17.017	10775	74427	6	6	1	1	129.00	72.93
2008:313:21:15:17.017	2008:313:23:07:17.013	10775	74427	6	6	1	1	129.00	73.00
2008:313:23:07:17.013	2008:313:23:10:17.013	10775	74427	6	6	1	0	118.00	73.06
2008:313:23:10:17.013	2008:313:23:12:17.013	57520	74427	6	6	1	0	118.00	73.06
2008:313:23:12:17.013	2008:313:23:17:17.013	57520	74427	6	6	1	0	118.00	77.63
2008:313:23:17:17.013	2008:313:23:22:17.013	57520	74427	6	6	1	0	118.00	93.37
2008:313:23:22:17.013	2008:313:23:27:17.013	57520	74427	6	6	1	0	118.00	115.78
2008:313:23:27:17.013	2008:313:23:32:17.013	57520	74427	6	6	1	0	118.00	137.67
2008:313:23:32:17.013	2008:313:23:36:10.316	57520	74427	6	6	1	0	118.00	150.92
2008:313:23:36:10.316	2008:313:23:40:50.311	57520	74427	6	6	1	0	118.00	153.52
2008:313:23:40:50.311	2008:313:23:45:40.911	10799	71364	6	6	1	0	118.00	153.52
2008:313:23:45:40.911	2008:313:23:45:44.911	10799	71364	6	6	1	0	118.00	153.52
2008:313:23:45:44.911	2008:313:23:45:48.911	10799	71364	6	6	1	0	118.00	153.52
2008:313:23:45:48.911	2008:313:23:45:50.311	10799	71364	0	0	1	0	40.00	153.52
2008:313:23:45:50.311	2008:313:23:46:12.911	10799	71364	0	0	1	0	40.00	153.45
2008:313:23:46:12.911	2008:313:23:47:19.911	10799	71364	1	1	1	0	58.30	153.45
2008:313:23:47:19.911	2008:313:23:50:50.311	10799	71364	1	1	1	1	57.00	153.45
2008:313:23:50:50.311	2008:313:23:55:50.311	10799	71364	1	1	1	1	57.00	153.10
2008:313:23:55:50.311	2008:314:00:00:50.311	10799	71364	1	1	1	1	57.00	152.38
2008:314:00:00:50.311	2008:314:00:05:50.311	10799	71364	1	1	1	1	57.00	151.51
2008:314:00:05:50.311	2008:314:00:10:50.311	10799	71364	1	1	1	1	57.00	150.64
2008:314:00:10:50.311	2008:314:00:15:50.311	10799	71364	1	1	1	1	57.00	149.88
2008:314:00:15:50.311	2008:314:00:20:50.311	10799	71364	1	1	1	1	57.00	149.36
2008:314:00:20:50.311	2008:314:00:24:36.249	10799	71364	1	1	1	1	57.00	149.18
2008:314:00:24:36.249	2008:314:02:54:36.249	10799	71364	1	1	1	1	57.00	149.16
2008:314:02:54:36.249	2008:314:05:24:36.249	10799	71364	1	1	1	1	57.00	149.05
2008:314:05:24:36.249	2008:314:07:54:36.249	10799	71364	1	1	1	1	57.00	148.95
2008:314:07:54:36.249	2008:314:10:12:26.246	10799	71364	1	1	1	1	57.00	148.85
2008:314:10:12:26.246	2008:314:10:15:26.246	10799	75620	1	1	1	0	58.30	148.75
2008:314:10:15:26.246	2008:314:10:15:30.246	09928	75620	1	1	1	0	58.30	148.75
2008:314:10:15:30.246	2008:314:10:15:34.246	09928	75620	1	1	1	0	58.30	148.75
2008:314:10:15:34.246	2008:314:10:15:58.246	09928	75620	0	0	1	0	40.00	148.75
2008:314:10:15:58.246	2008:314:10:17:05.246	09928	75620	1	1	1	0	58.30	148.75
2008:314:10:17:05.246	2008:314:10:17:06.246	09928	75620	1	1	1	1	57.00	148.75
2008:314:10:17:06.246	2008:314:10:21:46.246	09928	75620	1	1	1	1	57.00	148.74
2008:314:10:21:46.246	2008:314:10:26:26.246	09928	75620	1	1	1	1	57.00	148.73
2008:314:10:26:26.246	2008:314:10:31:06.246	09928	75620	1	1	1	1	57.00	148.80
2008:314:10:31:06.246	2008:314:10:35:46.246	09928	75620	1	1	1	1	57.00	148.97
2008:314:10:35:46.246	2008:314:10:40:26.246	09928	75620	1	1	1	1	57.00	149.23
2008:314:10:40:26.246	2008:314:10:45:06.246	09928	75620	1	1	1	1	57.00	149.53
2008:314:10:45:06.246	2008:314:10:49:46.246	09928	75620	1	1	1	1	57.00	149.85
2008:314:10:49:46.246	2008:314:10:54:26.246	09928	75620	1	1	1	1	57.00	150.13
2008:314:10:54:26.246	2008:314:10:59:06.246	09928	75620	1	1	1	1	57.00	150.32
2008:314:10:59:06.246	2008:314:11:02:22.671	09928	75620	1	1	1	1	57.00	150.40
2008:314:11:02:22.671	2008:314:13:17:22.671	09928	75620	1	1	1	1	57.00	150.41
2008:314:13:17:22.671	2008:314:15:22:56.670	09928	75620	1	1	1	1	57.00	150.50
2008:314:15:22:56.670	2008:314:15:25:56.670	09928	75620	1	1	1	0	58.30	150.58
2008:314:15:25:56.670	2008:314:15:26:00.670	09225	75620	1	1	1	0	58.30	150.58
2008:314:15:26:00.670	2008:314:15:26:04.670	09225	75620	1	1	1	0	58.30	150.58
2008:314:15:26:04.670	2008:314:15:26:28.670	09225	75620	0	0	1	0	40.00	150.58
2008:314:15:26:28.670	2008:314:15:27:35.670	09225	75620	5	5	1	0	112.30	150.58
2008:314:15:27:35.670	2008:314:15:27:56.670	09225	75620	5	5	1	1	113.90	150.58
2008:314:15:27:56.670	2008:314:15:32:56.670	09225	75620	5	5	1	1	113.90	150.62
2008:314:15:32:56.670	2008:314:15:37:56.670	09225	75620	5	5	1	1	113.90	150.82
2008:314:15:37:56.670	2008:314:15:42:56.670	09225	75620	5	5	1	1	113.90	151.38
2008:314:15:42:56.670	2008:314:15:47:56.670	09225	75620	5	5	1	1	113.90	152.18
2008:314:15:47:56.670	2008:314:15:52:56.670	09225	75620	5	5	1	1	113.90	153.11
2008:314:15:52:56.670	2008:314:15:57:56.670	09225	75620	5	5	1	1	113.90	154.03
2008:314:15:57:56.670	2008:314:16:02:56.670	09225	75620	5	5	1	1	113.90	154.81
2008:314:16:02:56.670	2008:314:16:07:56.670	09225	75620	5	5	1	1	113.90	155.29
2008:314:16:07:56.670	2008:314:16:11:42.297	09225	75620	5	5	1	1	113.90	155.41
2008:314:16:11:42.297	2008:314:17:46:42.297	09225	75620	5	5	1	1	113.90	155.41
2008:314:17:46:42.297	2008:314:19:11:12.296	09225	75620	5	5	1	1	113.90	155.35
2008:314:19:11:12.296	2008:314:19:14:12.296	09225	75620	5	5	1	0	112.30	155.30
2008:314:19:14:12.296	2008:314:19:15:52.296	57519	75620	5	5	1	0	112.30	155.30
2008:314:19:15:52.296	2008:314:19:20:32.296	57519	75620	5	5	1	0	112.30	155.29
2008:314:19:20:32.296	2008:314:19:25:12.296	57519	75620	5	5	1	0	112.30	155.28
2008:314:19:25:12.296	2008:314:19:29:52.296	57519	75620	5	5	1	0	112.30	155.28
2008:314:19:29:52.296	2008:314:19:34:32.296	57519	75620	5	5	1	0	112.30	155.28
2008:314:19:34:32.296	2008:314:19:39:12.296	57519	75620	5	5	1	0	112.30	155.30
2008:314:19:39:12.296	2008:314:19:43:52.296	57519	75620	5	5	1	0	112.30	155.33
2008:314:19:43:52.296	2008:314:19:48:32.296	57519	75620	5	5	1	0	112.30	155.36
2008:314:19:48:32.296	2008:314:19:53:12.296	57519	75620	5	5	1	0	112.30	155.39
2008:314:19:53:12.296	2008:314:19:56:59.552	57519	75620	5	5	1	0	112.30	155.42
2008:314:19:56:59.552	2008:314:20:01:39.549	57519	75620	5	5	1	0	112.30	155.42
2008:314:20:01:39.549	2008:314:20:06:30.149	10403	74427	5	5	1	0	112.30	155.42
2008:314:20:06:30.149	2008:314:20:06:34.149	10403	74427	5	5	1	0	112.30	155.42
2008:314:20:06:34.149	2008:314:20:06:38.149	10403	74427	5	5	1	0	112.30	155.42
2008:314:20:06:38.149	2008:314:20:06:39.549	10403	74427	0	0	1	0	40.00	155.42
2008:314:20:06:39.549	2008:314:20:07:02.149	10403	74427	0	0	1	0	40.00	150.87
2008:314:20:07:02.149	2008:314:20:08:09.149	10403	74427	6	6	1	0	118.00	150.87
2008:314:20:08:09.149	2008:314:20:11:39.549	10403	74427	6	6	1	1	129.00	150.87
2008:314:20:11:39.549	2008:314:20:16:39.549	10403	74427	6	6	1	1	129.00	135.18
2008:314:20:16:39.549	2008:314:20:21:39.549	10403	74427	6	6	1	1	129.00	112.85
2008:314:20:21:39.549	2008:314:20:26:39.549	10403	74427	6	6	1	1	129.00	90.84
2008:314:20:26:39.549	2008:314:20:30:54.567	10403	74427	6	6	1	1	129.00	76.87
2008:314:20:30:54.567	2008:314:22:45:54.567	10403	74427	6	6	1	1	129.00	73.72
2008:314:22:45:54.567	2008:315:01:00:54.567	10403	74427	6	6	1	1	129.00	73.79
2008:315:01:00:54.567	2008:315:03:15:54.567	10403	74427	6	6	1	1	129.00	73.86
2008:315:03:15:54.567	2008:315:05:30:54.567	10403	74427	6	6	1	1	129.00	73.93
2008:315:05:30:54.567	2008:315:07:08:46.024	10403	74427	6	6	1	1	129.00	74.00
2008:315:07:08:46.024	2008:315:07:23:46.024	10403	-99612	6	6	1	0	118.00	74.00
2008:315:07:23:46.024	2008:315:07:26:46.024	57518	-99612	6	6	1	0	118.00	74.05
2008:315:07:26:46.024	2008:315:07:26:50.024	57518	-99612	6	6	1	0	118.00	74.05
2008:315:07:26:50.024	2008:315:07:26:54.024	57518	-99612	6	6	1	0	118.00	74.05
2008:315:07:26:54.024	2008:315:07:27:18.024	57518	-99612	0	0	1	0	40.00	74.05
2008:315:07:27:18.024	2008:315:07:28:25.024	57518	-99612	6	6	1	0	118.00	74.05
2008:315:07:28:25.024	2008:315:07:28:46.024	57518	-99612	6	6	1	1	129.00	74.05
2008:315:07:28:46.024	2008:315:07:33:46.024	57518	-99612	6	6	1	1	129.00	78.42
2008:315:07:33:46.024	2008:315:07:38:46.024	57518	-99612	6	6	1	1	129.00	93.56
2008:315:07:38:46.024	2008:315:07:43:46.024	57518	-99612	6	6	1	1	129.00	115.27
2008:315:07:43:46.024	2008:315:07:48:46.024	57518	-99612	6	6	1	1	129.00	136.93
2008:315:07:48:46.024	2008:315:07:48:46.024	57518	-99612	6	6	1	1	129.00	151.53
