Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:364:01:44:22.092	 30.20895609	 14.65120756
2008:364:01:44:54.892	 30.20470769	 14.64726168
2008:364:01:45:27.692	 30.20046571	 14.64332193
2008:364:01:46:00.492	 30.19623013	 14.63938830
2008:364:01:46:33.292	 30.19200094	 14.63546078
2008:364:01:47:06.092	 30.18777814	 14.63153936
2008:364:01:47:38.892	 30.18356173	 14.62762403
2008:364:01:48:11.692	 30.17935170	 14.62371477
2008:364:01:48:44.492	 30.17514803	 14.61981159
2008:364:01:49:17.292	 30.17095074	 14.61591446
2008:364:01:49:50.092	 30.16675980	 14.61202339
2008:364:01:50:22.892	 30.16257521	 14.60813835
2008:364:01:50:55.692	 30.15839697	 14.60425934
2008:364:01:51:28.492	 30.15422506	 14.60038635
2008:364:01:52:01.292	 30.15005949	 14.59651937
2008:364:01:52:34.092	 30.14590024	 14.59265839
2008:364:01:53:06.892	 30.14174731	 14.58880340
2008:364:01:53:39.692	 30.13760069	 14.58495440
2008:364:01:54:12.492	 30.13346038	 14.58111136
2008:364:01:54:45.292	 30.12932636	 14.57727428
2008:364:01:55:18.092	 30.12519863	 14.57344316
2008:364:01:55:50.892	 30.12107719	 14.56961798
2008:364:01:56:23.692	 30.11696202	 14.56579873
2008:364:01:56:56.492	 30.11285312	 14.56198541
2008:364:01:57:29.292	 30.10875047	 14.55817800
2008:364:01:58:02.092	 30.10465409	 14.55437649
2008:364:01:58:34.892	 30.10056394	 14.55058088
2008:364:01:59:07.692	 30.09648004	 14.54679115
2008:364:01:59:40.492	 30.09240237	 14.54300730
2008:364:02:00:13.292	 30.08833092	 14.53922932
2008:364:02:00:46.092	 30.08426568	 14.53545720
2008:364:02:01:18.892	 30.08020666	 14.53169092
2008:364:02:01:51.692	 30.07615383	 14.52793048
2008:364:02:02:24.492	 30.07210720	 14.52417587
2008:364:02:02:57.292	 30.06806675	 14.52042708
2008:364:02:03:30.092	 30.06403248	 14.51668410
2008:364:02:04:02.892	 30.06000438	 14.51294692
2008:364:02:04:35.692	 30.05598244	 14.50921553
2008:364:02:05:08.492	 30.05196666	 14.50548993
2008:364:02:05:41.292	 30.04795702	 14.50177010
2008:364:02:06:14.092	 30.04395352	 14.49805603
2008:364:02:06:46.892	 30.03995615	 14.49434772
2008:364:02:07:19.692	 30.03596490	 14.49064516
2008:364:02:07:52.492	 30.03197977	 14.48694834
2008:364:02:08:25.292	 30.02800074	 14.48325724
2008:364:02:08:58.092	 30.02402781	 14.47957186
2008:364:02:09:30.892	 30.02006097	 14.47589219
2008:364:02:10:03.692	 30.01610021	 14.47221823
2008:364:02:10:36.492	 30.01214553	 14.46854995
2008:364:02:11:09.292	 30.00819692	 14.46488736
2008:364:02:11:42.092	 30.00425436	 14.46123044
2008:364:02:12:14.892	 30.00031785	 14.45757919
2008:364:02:12:47.692	 29.99638738	 14.45393359
2008:364:02:13:20.492	 29.99246294	 14.45029364
2008:364:02:13:53.292	 29.98854454	 14.44665933
2008:364:02:14:26.092	 29.98463214	 14.44303065
2008:364:02:14:58.892	 29.98072576	 14.43940759
2008:364:02:15:31.692	 29.97682538	 14.43579014
2008:364:02:16:04.492	 29.97293099	 14.43217829
